ID,attr1,attr2,attr3,attr4,attr5,attr6,target
3466,0.04166578,-0.063223929,0.62557063,0.43539453,0.04275527,1.4005483,0.0
3467,0.44208705,-0.12073076,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
3468,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3469,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3470,-0.36671649,-0.43480652,0.49032595,0.58054337,0.54081663,1.0074716,0.0
3471,0.40228206,0.034095321,-0.18589744,1.4121956,0.78127026,0.92824687,0.0
3472,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3473,0.579626,1.1886555,0.08459192,1.0961593,0.54177146,0.89777581,0.0
3474,0.29235253,-0.45250093,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
3475,0.67702119,2.1883896,0.40016284,2.2670548,-0.37786573,0.90387002,0.0
3476,0.22222799,-0.23574442,0.2198366,0.98476602,-0.37786573,1.0927906,0.0
3477,-0.11518282,-0.23132081,0.40016284,1.6126191,-0.37786573,1.1293559,0.0
3478,-0.13296803,-0.4082649,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
3479,0.40160453,-0.032258713,0.53540751,1.1510121,0.57766006,1.3822656,0.0
3480,-0.38788936,-0.3949941,2.5189961,0.77337192,0.058065545,0.91910555,0.0
3481,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3482,-0.2960838,-0.43480652,0.30999972,0.4712598,0.42452439,1.2512401,0.0
3483,0.36467905,-0.13842517,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
3484,-0.2335815,-0.38614689,0.30999972,1.5071331,0.55362458,0.87339896,0.0
3485,-0.13212112,-0.35960528,2.1132621,-0.85955255,-0.37786573,-0.94572324,0.0
3486,-0.011689846,0.056213332,1.0313047,1.0244288,0.15931091,1.2542872,0.0
3487,0.26254113,0.24200463,0.49032595,1.2096623,0.56794709,0.82769237,0.0
3488,0.71970569,-0.35960528,-0.27606055,1.3725328,1.4924902,1.4523491,1.0
3489,0.23747246,-0.023411508,0.08459192,1.181814,-0.37786573,1.0531782,0.0
3490,1.0493249,3.0863809,-0.27606055,1.1636704,1.5060554,0.55040574,0.0
3491,-0.34605177,-0.42595931,1.5272018,1.7548144,0.61140852,0.75760894,0.0
3492,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3493,-0.14770435,-0.34191087,-0.230979,0.68012223,1.5145172,1.1811567,0.0
3494,-0.78441482,-0.44807732,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3495,6.8539089,-0.43480652,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
3496,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3497,-0.10366478,-0.29767485,0.67065219,1.106286,-0.37786573,1.0166129,0.0
3498,0.23577863,-0.31979286,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.0
3499,-0.13635569,-0.36845248,0.30999972,-0.85955255,-0.37786573,-0.94572324,0.0
3500,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3501,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3502,0.40888799,0.3968307,-0.14081588,1.1936284,0.89700277,1.0866964,0.0
3503,0.52813358,-0.12515436,-0.095734317,1.6754888,-0.37786573,1.0013774,0.0
3504,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3505,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3506,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3507,-0.44293881,-0.44365372,-0.0055711987,0.86324606,1.8978997,0.9952832,0.0
3508,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3509,-0.11264208,-0.39057049,-0.050652758,0.93877409,1.5797752,0.88863449,0.0
3510,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3511,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3512,-0.12670086,-0.4038413,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
3513,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3514,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3515,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3516,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3517,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3518,0.49069995,0.32605307,-0.36622367,1.3083973,-0.37786573,1.3883599,0.0
3519,0.57945662,0.50742076,0.62557063,0.74889915,-0.37786573,0.47118099,0.0
3520,0.22442997,-0.2092028,-0.50146835,1.9417357,5.8419582,1.5742333,1.0
3521,0.33927161,0.44106673,0.26491816,0.49151312,-0.37786573,0.78198578,0.0
3522,-0.28304132,-0.14284877,3.961606,-0.85955255,-0.37786573,-0.94572324,0.0
3523,-0.5652333,-0.4082649,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3524,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3525,-0.24391386,-0.17823759,1.2567125,1.1012226,1.2149297,0.93738818,0.0
3526,0.86723823,3.9312889,0.49032595,-0.85955255,-0.37786573,-0.94572324,0.0
3527,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3528,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3529,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3530,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3531,-0.3418172,-0.45250093,0.039510361,1.0624038,-0.37786573,0.40719176,0.0
3532,2.0812058,-0.42595931,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3533,1.0335723,2.0158691,-0.45638679,1.6598769,-0.37786573,1.2390517,0.0
3534,0.35485484,-0.13842517,0.2198366,1.522745,0.21307797,0.92215265,0.0
3535,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3536,0.069613965,-0.42595931,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3537,-0.37925083,-0.44807732,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
3538,-0.25153609,-0.44365372,-0.32114211,0.57083865,3.4297503,0.85816343,0.0
3539,0.74155609,1.838925,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3540,0.062669264,-0.12073076,0.85097843,0.22104682,3.2027961,0.60220654,0.0
3541,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3542,-0.045566434,-0.36402888,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
3543,2.706737,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0.0
3544,0.74494375,2.0114455,0.44524439,1.1991137,-0.37786573,1.2420988,0.0
3545,1.1009867,2.6484442,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0.0
3546,0.38873142,-0.28440404,-0.230979,1.7974308,-0.37786573,1.0958377,0.0
3547,0.25881471,-0.19150839,-0.50146835,1.2670468,3.6908481,1.4828201,1.0
3548,0.3631546,-0.08534194,-0.36622367,1.7856163,-0.37786573,1.2268632,0.0
3549,0.49628959,5.0460367,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
3550,0.17276818,-0.0012934972,-0.27606055,0.41429732,1.2063691,0.6357247,0.0
3551,0.12296959,-0.21805001,-0.27606055,1.4075542,2.0977893,1.0166129,0.0
3552,0.29489328,-0.35075807,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
3553,-0.198858,-0.38614689,0.94114155,1.0197874,-0.37786573,0.80940974,0.0
3554,0.67244785,0.66224684,-0.27606055,0.54763172,2.6000651,0.60830075,0.0
3555,0.0093136383,-0.34191087,-0.59163147,0.52864422,-0.37786573,0.72104367,0.0
3556,0.35993632,0.85246174,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
3557,-0.10739121,-0.38614689,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
3558,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3559,0.77661836,-0.3994177,-0.41130523,1.1607168,-0.37786573,1.4584433,0.0
3560,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3561,0.24865173,-0.22689721,0.08459192,0.59277976,-0.37786573,1.2420988,0.0
3562,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3563,0.15244222,0.003130105,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
3564,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3565,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3566,1.3572631,1.0471002,-0.18589744,0.75016498,0.68641241,0.69361971,0.0
3567,0.4912081,-0.27998044,-0.32114211,0.85522912,1.6737441,1.1720153,0.0
3568,0.081640154,-0.43923012,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
3569,-0.054204964,-0.41268851,-0.32114211,1.7767555,4.2067221,1.3396062,1.0
3570,0.55658992,0.12256737,0.94114155,1.2020673,-0.37786573,0.84597501,0.0
3571,0.69040244,0.51184436,0.49032595,0.90122105,0.64189737,0.80636263,0.0
3572,-0.026256779,-0.41711211,-0.0055711987,1.2256962,-0.37786573,0.9465295,0.0
3573,0.12838985,0.60916361,0.80589687,0.53455144,-0.37786573,0.92824687,0.0
3574,-0.44073683,-0.44807732,0.76081531,0.49446673,0.33190546,1.0348956,0.0
3575,0.69633084,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3576,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3577,-0.10620553,-0.4038413,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
3578,1.876083,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
3579,0.11958193,0.25085183,0.08459192,0.10121464,1.4336855,0.98614188,0.0
3580,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3581,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3582,0.16480718,-0.0012934972,-0.36622367,1.0083949,-0.37786573,1.6199399,0.0
3583,-0.18818687,-0.45250093,0.35508128,-0.85955255,-0.37786573,-0.94572324,0.0
3584,0.35468545,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
3585,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,1.0
3586,0.1754783,-0.45250093,0.89605999,-0.85955255,-0.37786573,-0.94572324,0.0
3587,0.50746887,-0.33306367,-0.50146835,1.6619866,11.803055,1.1202145,1.0
3588,0.37975413,1.728335,-0.32114211,0.18391572,-0.37786573,0.50774626,0.0
3589,0.019307232,-0.3949941,0.12967348,0.88645299,0.55678541,1.0409898,0.0
3590,0.36637288,-0.29325125,-0.0055711987,0.85733884,-0.37786573,1.3152293,0.0
3591,0.22663195,-0.12073076,0.85097843,0.75522832,-0.37786573,0.86121054,0.0
3592,0.21867095,-0.29325125,0.2198366,0.77843525,-0.37786573,0.90082291,0.0
3593,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3594,0.43395667,-0.45250093,-0.230979,-0.85955255,-0.37786573,-0.94572324,0.0
3595,0.37636647,0.05178973,0.49032595,1.2341351,0.40898364,1.2664756,0.0
3596,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3597,0.33232691,1.1753847,0.67065219,1.0117705,-0.060136364,1.3457004,0.0
3598,-0.086048957,-0.31536926,-0.18589744,2.1189523,1.4631208,0.87644607,0.0
3599,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3600,-0.21308616,-0.43038291,0.08459192,0.74088221,-0.37786573,1.5468094,0.0
3601,-0.24238941,-0.44365372,0.17475504,-0.85955255,-0.37786573,-0.94572324,0.0
3602,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3603,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3604,-0.045397051,-0.34191087,-0.27606055,0.050581324,-0.37786573,0.72713788,0.0
3605,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3606,-0.43548596,-0.42595931,1.9329359,-0.12874501,0.10880347,1.0288014,0.0
3607,0.59571738,0.52069157,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0.0
3608,0.32199455,0.16680339,-0.27606055,0.35438122,-0.37786573,0.83683369,0.0
3609,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3610,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3611,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3612,0.7891527,0.49414995,-0.36622367,1.2467934,-0.37786573,0.88558738,0.0
3613,1.2397113,2.2724381,-0.45638679,1.6024925,-0.37786573,0.74542051,0.0
3614,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3615,-0.3408009,-0.44807732,-0.18589744,0.86113634,1.5130026,0.6844784,0.0
3616,-0.42108841,-0.44807732,0.49032595,0.49024729,-0.37786573,0.65400734,0.0
3617,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3618,0.29726464,-0.37287609,-0.27606055,1.7670508,-0.37786573,1.2146748,0.0
3619,0.020662295,-0.30209845,0.30999972,0.79657886,-0.37786573,1.0562253,0.0
3620,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3621,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3622,-0.1024791,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
3623,0.19648179,0.26854624,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
3624,1.2036328,0.56492759,-0.32114211,0.74383582,-0.37786573,0.90082291,0.0
3625,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3626,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3627,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3628,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3629,0.16023384,-0.16054318,0.039510361,-0.85955255,-0.37786573,-0.94572324,0.0
3630,0.47918191,1.6310157,0.039510361,1.8244352,-0.37786573,1.0653666,0.0
3631,0.78169985,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3632,-0.29997961,-0.4082649,0.67065219,1.2446837,-0.37786573,1.132403,0.0
3633,1.0633837,4.931023,0.62557063,0.85438523,-0.37786573,0.5321231,0.0
3634,-0.0389605,-0.38172329,0.53540751,1.1218979,-0.37786573,0.70580814,0.0
3635,0.03878627,-0.25786243,0.08459192,0.73961638,0.66082943,1.1537327,0.0
3636,0.28083449,0.21988661,-0.36622367,1.3324481,1.3173274,1.1232616,0.0
3637,0.2261238,0.087178548,0.80589687,0.82147357,0.5094388,1.01966,0.0
3638,0.23865814,-0.37729969,-0.50146835,1.3143045,5.4315441,1.7418241,0.0
3639,1.999055,0.05178973,-0.41130523,2.0729604,-0.37786573,1.047084,1.0
3640,0.36010571,-0.041105917,-0.36622367,0.25775598,1.7553001,1.132403,0.0
3641,0.34943458,0.27739344,-0.230979,0.10121464,1.4336855,1.2542872,0.0
3642,2.1347308,1.6708281,-0.36622367,0.98181241,-0.37786573,0.67228997,0.0
3643,-0.022022206,-0.2136264,0.76081531,0.90248688,-0.37786573,1.3731243,0.0
3644,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3645,-0.30861814,-0.37729969,1.5722834,1.7075566,0.030408274,0.6844784,0.0
3646,0.42802827,0.078331343,1.5272018,1.1083957,-0.37786573,0.83683369,0.0
3647,-0.15363275,-0.3949941,-0.36622367,0.28771402,-0.37786573,1.1384972,0.0
3648,-0.08333883,-0.24901522,1.5272018,0.52358089,-0.37786573,1.190298,0.0
3649,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3650,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3651,-0.084355128,-0.43480652,0.49032595,-0.85955255,-0.37786573,-0.94572324,0.0
3652,0.26999398,-0.15611958,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0.0
3653,0.470374,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
3654,0.20664476,-0.32864006,-0.27606055,0.75227471,-0.37786573,1.0166129,0.0
3655,0.60960678,1.8787375,-0.27606055,0.85354134,0.68819037,1.047084,0.0
3656,-0.19936614,-0.17381398,2.2034252,0.61092336,0.28041025,1.1598269,0.0
3657,1.7732676,-0.31536926,-0.50146835,-0.85955255,-0.37786573,-0.94572324,1.0
3658,0.2718572,-0.23574442,-0.050652758,1.1510121,0.94546885,1.2268632,0.0
3659,0.38974772,-0.14284877,0.53540751,0.76535498,-0.37786573,0.90387002,0.0
3660,-0.078087959,-0.39057049,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0.0
3661,0.42362431,0.9851698,-0.0055711987,0.79362525,-0.37786573,0.93129397,0.0
3662,0.35688743,-0.072071133,0.62557063,1.0822352,-0.0050852238,1.1384972,0.0
3663,-0.1621019,-0.35075807,2.5189961,-0.85955255,-0.37786573,-0.94572324,0.0
3664,0.53507829,0.53396237,-0.27606055,0.072522428,3.5444951,0.49555783,0.0
3665,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3666,-0.15058386,-0.43923012,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0.0
3667,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3668,-0.19174391,-0.41268851,0.35508128,0.6303328,-0.37786573,1.4401607,0.0
3669,0.79067714,1.7416058,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
3670,1.0318784,1.5248493,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0.0
3671,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3672,1.0479698,1.2019263,-0.41130523,1.0134582,2.3854249,0.88558738,0.0
3673,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3674,0.20291834,-0.33748727,-0.36622367,1.416415,2.6611745,1.5986102,1.0
3675,0.20783044,-0.28440404,0.12967348,0.99025129,0.31373068,1.1659211,0.0
3676,2.426747,2.462653,-0.45638679,1.2944731,0.81594063,0.52298179,0.0
3677,0.41329195,0.30835866,-0.36622367,0.93160104,1.2594118,1.1537327,0.0
3678,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3679,0.095190789,-0.37729969,-0.32114211,0.75396248,1.8095939,1.1293559,0.0
3680,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3681,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3682,1.6469079,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0.0
3683,-0.080289937,-0.39057049,0.44524439,0.59488948,-0.37786573,1.248193,0.0
3684,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3685,0.37280943,-0.32864006,-0.230979,1.3202117,0.6960266,1.2634285,0.0
3686,0.54168422,0.30835866,0.35508128,0.36999316,0.19032657,1.01966,0.0
3687,0.59165219,3.0023324,0.80589687,1.3008023,-0.37786573,1.1171674,0.0
3688,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3689,-0.15685103,-0.34191087,2.7894855,0.050159379,0.51460807,1.0501311,0.0
3690,-0.3050611,-0.32864006,0.08459192,0.26872653,-0.37786573,0.94043529,0.0
3691,0.25458014,-0.2003556,0.30999972,0.86198022,0.37484008,1.6168928,0.0
3692,1.6049009,4.7496553,-0.50146835,3.6915387,-0.37786573,1.4035954,0.0
3693,0.91500422,1.8566194,0.40016284,2.3750725,-0.37786573,1.2756169,0.0
3694,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3695,-0.2117311,-0.43038291,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
3696,-0.48545393,-0.42153571,0.85097843,0.5083909,0.38850409,1.104979,0.0
3697,0.69616146,-0.39057049,-0.32114211,1.0877204,1.0350257,1.1263087,0.0
3698,0.28151202,0.33047667,0.85097843,2.2012315,0.35008023,1.3335119,0.0
3699,1.7614108,-0.21805001,-0.54654991,1.788148,8.2156435,1.2055335,1.0
3700,-0.21020665,-0.34633447,1.4370387,0.50290562,0.52860133,1.1994393,0.0
3701,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3702,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3703,-0.43379213,-0.44807732,0.89605999,0.094041587,-0.37786573,1.1263087,0.0
3704,0.16633162,-0.23132081,-0.36622367,1.7286538,2.4510451,1.3975012,0.0
3705,0.2469579,0.025248116,0.26491816,1.0889863,0.39084178,1.4066425,0.0
3706,-0.14905941,-0.32864006,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0.0
3707,1.3487939,2.0424107,0.26491816,-0.85955255,-0.37786573,-0.94572324,0.0
3708,-0.02862814,-0.16939038,0.58048907,0.15142601,-0.37786573,1.1445914,0.0
3709,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3710,-0.22985507,-0.12515436,1.5272018,-0.85955255,-0.37786573,-0.94572324,0.0
3711,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3712,-0.1521083,-0.44365372,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
3713,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3714,-0.26762747,-0.43923012,0.26491816,0.5750581,-0.37786573,0.88863449,0.0
3715,0.23628678,-0.18266119,0.44524439,-0.85955255,-0.37786573,-0.94572324,0.0
3716,-0.39788295,-0.3949941,2.5189961,-0.85955255,-0.37786573,-0.94572324,0.0
3717,0.24492531,-0.35075807,-0.41130523,0.8750605,-0.37786573,1.4005483,1.0
3718,0.42193048,-0.15169597,-0.27606055,0.86999717,-0.37786573,0.9952832,0.0
3719,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3720,-0.23408965,-0.33306367,0.44524439,0.49446673,0.33190546,1.3121822,0.0
3721,0.18953709,-0.098612747,-0.050652758,1.249747,-0.37786573,1.0440369,0.0
3722,0.37653585,-0.22247361,-0.45638679,0.63877169,-0.37786573,1.1019319,0.0
3723,0.097731533,-0.28882764,2.2935883,0.21724932,-0.095794488,1.3578888,0.0
3724,0.24187642,1.0559474,0.44524439,0.68518556,-0.37786573,0.71799656,0.0
3725,0.35078965,0.36586549,-0.45638679,1.4429975,-0.37786573,0.98918898,0.0
3726,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3727,0.057587776,0.14468538,0.71573375,-0.85955255,-0.37786573,-0.94572324,0.0
3728,2.3215602,0.52511517,-0.41130523,1.0775938,1.0224483,0.66010155,0.0
3729,0.64619349,0.61358721,0.12967348,-0.85955255,-0.37786573,-0.94572324,0.0
3730,0.85199377,2.3476393,0.35508128,1.1451049,-0.37786573,1.0806022,0.0
3731,-0.055898794,-0.22689721,0.30999972,0.66282251,-0.37786573,1.2451459,0.0
3732,-0.43108201,-0.44365372,0.53540751,0.08349298,0.45307064,0.71190235,0.0
3733,0.25424137,-0.27555684,1.2567125,0.83497579,-0.37786573,1.6168928,0.0
3734,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3735,0.045392205,-0.37287609,-0.32114211,1.0822352,-0.37786573,1.449302,0.0
3736,0.46088856,0.63570523,-0.32114211,0.54931949,-0.37786573,0.87339896,0.0
3737,0.1427874,0.26412264,-0.230979,0.96831019,-0.37786573,0.96481214,0.0
3738,-0.19326836,-0.36402888,0.2198366,-0.85955255,-0.37786573,-0.94572324,0.0
3739,-0.18632366,-0.39057049,0.58048907,0.7826547,0.27270572,1.2634285,0.0
3740,0.92042447,2.2193548,0.039510361,1.2269621,0.4257097,0.96176503,0.0
3741,0.16294397,-0.31979286,0.44524439,1.060294,-0.37786573,1.0775551,0.0
3742,5.0267751,-0.098612747,-0.45638679,4.7472434,1.6538242,0.90996423,1.0
3743,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3744,0.49137749,0.5914692,-0.095734317,0.49488868,-0.37786573,0.94043529,0.0
3745,-0.15685103,-0.45250093,0.62557063,0.34805206,-0.37786573,0.93129397,0.0
3746,-0.11264208,-0.13400156,0.98622311,1.5286522,1.0499738,0.97700056,0.0
3747,-0.31776482,-0.42595931,0.2198366,0.62822308,0.37312796,0.79417421,0.0
3748,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3749,-0.066400536,-0.45250093,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0.0
3750,-0.042009393,-0.37287609,0.08459192,-0.069672804,-0.37786573,0.55040574,0.0
3751,-0.15702041,-0.41268851,0.039510361,1.3113509,0.50239278,0.90082291,0.0
3752,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3753,0.16175828,0.05178973,1.0763862,0.50417145,0.54588713,0.95567082,0.0
3754,0.9935979,0.056213332,-0.0055711987,0.84510245,0.24060354,0.95871792,0.0
3755,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3756,0.33402073,-0.35518168,0.49032595,-0.85955255,-0.37786573,-0.94572324,0.0
3757,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3758,0.75425981,0.016400912,0.08459192,4.9421817,1.4216019,1.2512401,1.0
3759,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3760,0.088076706,-0.027835111,-0.0055711987,1.3927862,1.1746949,1.2390517,0.0
3761,-0.28338008,-0.35960528,0.17475504,0.2007935,0.4691382,1.1567798,0.0
3762,0.38415809,1.3479052,1.0763862,0.73581888,-0.37786573,0.64791313,0.0
3763,0.56607536,0.11372016,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
3764,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0.0
3765,1.2363237,2.9050132,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0.0
