ID,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
17662,0.880979,7,0.638298,0.028942,0.311812,0.000783,0.245469,0.706579,1.0
17663,0.894031,2,0.085106,0.056953,0.310622,0.003702,0.441481,0.717544,1.0
17664,0.893766,3,0.744681,0.150925,0.803927,0.010214,0.734852,0.342544,1.0
17665,0.9158,7,0.765957,0.053441,0.335168,0.00366,0.304247,0.415789,0.0
17666,0.876244,4,0.702128,0.034947,0.589705,0.002351,0.828586,0.341667,1.0
17667,0.452325,4,0.744681,0.03921,0.803035,0.002565,0.718281,0.465351,1.0
17668,0.880979,7,0.510638,0.029572,0.382475,0.000841,0.301398,0.706579,1.0
17669,0.88912,3,0.276596,0.029152,0.448378,0.001971,0.467374,0.390789,1.0
17670,0.894341,2,0.659574,0.080761,0.715412,0.005376,0.689798,0.522807,1.0
17671,0.894474,5,0.382979,0.077999,0.701428,0.005336,0.743397,0.457018,1.0
17672,0.473519,3,0.829787,0.024619,0.441238,0.001614,0.375453,0.575439,0.0
17673,0.889872,6,0.553191,0.060166,0.589854,0.004258,0.698861,0.181579,0.0
17674,0.424937,6,1.0,0.056923,0.221214,0.003467,0.422915,0.414912,0.0
17675,0.447547,1,0.085106,0.036478,0.258852,0.002372,0.330399,0.673246,0.0
17676,0.880581,5,0.425532,0.037709,0.56263,0.002507,0.515277,0.473684,0.0
17677,0.433963,6,0.170213,0.045755,0.111128,0.003467,0.422915,0.414912,0.0
17678,0.01323,2,0.531915,0.075718,0.525439,0.003467,0.422915,0.414912,1.0
17679,0.885226,5,0.042553,0.036778,0.432312,0.00242,0.400052,0.542105,0.0
17680,0.469714,1,0.170213,0.021556,0.091193,0.001446,0.129726,0.726316,0.0
17681,0.437857,4,0.595745,0.055782,0.492859,0.003467,0.422915,0.414912,1.0
17682,0.001018,4,0.914894,0.043833,0.461619,0.003467,0.422915,0.414912,0.0
17683,0.021902,3,0.638298,0.048487,0.435138,0.003467,0.422915,0.414912,0.0
17684,0.438653,1,0.148936,0.045485,0.11321,0.003467,0.422915,0.414912,0.0
17685,0.894297,1,0.93617,0.06557,0.517108,0.003974,0.387882,0.685526,1.0
17686,0.872439,4,0.957447,0.03969,0.478132,0.00114,0.359917,0.637719,0.0
17687,0.872351,2,0.914894,0.028462,0.390806,0.000866,0.291559,0.767105,0.0
17688,0.907836,1,0.510638,0.040921,0.331449,0.002673,0.266183,0.653509,1.0
17689,0.44352,7,0.340426,0.090549,0.516513,0.005831,0.347747,0.62807,1.0
17690,0.022831,3,0.531915,0.084814,0.460875,0.003467,0.422915,0.414912,1.0
17691,0.902969,3,0.340426,0.089138,0.536299,0.005926,0.66753,0.283772,1.0
17692,0.014291,5,0.06383,0.040591,0.407468,0.003467,0.422915,0.414912,0.0
17693,0.00469,4,0.319149,0.120001,0.635079,0.003467,0.422915,0.414912,0.0
17694,0.903456,7,0.723404,0.032485,0.309283,0.002106,0.188503,0.757456,0.0
17695,0.474138,3,0.489362,0.029422,0.517852,0.001963,0.377266,0.639912,0.0
17696,0.885492,4,0.12766,0.029452,0.187444,0.001886,0.302693,0.763596,0.0
17697,0.469758,2,0.893617,0.061187,0.428741,0.004186,0.335577,0.492544,1.0
17698,0.491261,5,0.702128,0.061066,0.465784,0.004233,0.496375,0.202193,1.0
17699,0.452237,2,0.234043,0.032905,0.283547,0.002221,0.241844,0.70307,0.0
17700,0.030972,6,0.617021,0.077489,0.331151,0.003467,0.422915,0.414912,0.0
17701,0.425114,3,0.085106,0.058394,0.154418,0.003467,0.422915,0.414912,0.0
17702,0.009159,7,0.851064,0.103579,0.654121,0.003467,0.422915,0.414912,1.0
17703,0.004867,1,0.957447,0.106161,0.516067,0.003467,0.422915,0.414912,1.0
17704,0.446839,6,1.0,0.03927,0.519339,0.002538,0.470741,0.653947,1.0
17705,0.452015,4,0.829787,0.049928,0.78072,0.003446,0.600984,0.395614,0.0
17706,0.460466,1,0.319149,0.021827,0.235347,0.001261,0.143708,0.897368,0.0
17707,0.899164,7,0.042553,0.140717,0.463255,0.009364,0.494562,0.505702,1.0
17708,0.995575,1,0.404255,0.083704,0.458494,0.003909,0.273951,0.809649,1.0
17709,0.881023,1,0.021277,0.028912,0.249331,0.001205,0.303729,0.809649,1.0
17710,0.451175,6,0.680851,0.041612,0.599375,0.00275,0.510875,0.493421,0.0
17711,0.451352,3,0.042553,0.042933,0.494496,0.002904,0.479803,0.671491,1.0
17712,0.425733,3,0.234043,0.076498,0.337251,0.003467,0.422915,0.414912,1.0
17713,0.469448,2,0.744681,0.029813,0.440643,0.002011,0.413516,0.499123,0.0
17714,0.44706,4,0.021277,0.041401,0.52291,0.002678,0.435008,0.627193,0.0
17715,0.008849,7,0.93617,0.041882,0.471437,0.003467,0.422915,0.414912,0.0
17716,0.009424,6,0.87234,0.041642,0.525141,0.003467,0.422915,0.414912,0.0
17717,0.443432,5,0.617021,0.056173,0.47114,0.003984,0.629984,0.35307,1.0
17718,0.429892,7,0.808511,0.081122,0.449717,0.003467,0.422915,0.414912,1.0
17719,0.009336,4,0.06383,0.042122,0.498215,0.003467,0.422915,0.414912,0.0
17720,0.031415,2,0.595745,0.074817,0.501636,0.003467,0.422915,0.414912,0.0
17721,0.464493,1,0.553191,0.02663,0.245016,0.001778,0.196012,0.651316,0.0
17722,0.903057,5,0.553191,0.080311,0.474264,0.005436,0.560073,0.385965,0.0
17723,0.429804,5,0.191489,0.073316,0.24576,0.003467,0.422915,0.414912,0.0
17724,0.881421,3,0.574468,0.029182,0.486462,0.002036,0.584671,0.320614,0.0
17725,0.424804,3,0.276596,0.056923,0.289646,0.003467,0.422915,0.414912,0.0
17726,0.0,2,0.765957,0.041041,0.587623,0.003467,0.422915,0.414912,0.0
17727,0.438122,3,0.510638,0.062748,0.45909,0.003467,0.422915,0.414912,0.0
17728,0.005177,1,0.702128,0.074817,0.55906,0.003467,0.422915,0.414912,1.0
17729,0.00938,5,0.340426,0.041732,0.715115,0.003467,0.422915,0.414912,0.0
17730,0.460289,4,0.702128,0.042272,0.497322,0.002896,0.539099,0.304386,1.0
17731,0.451484,6,0.106383,0.038699,0.385153,0.002158,0.435008,0.662719,0.0
17732,0.442281,6,0.468085,0.055272,0.41684,0.003467,0.422915,0.414912,0.0
17733,0.425158,4,0.595745,0.060796,0.50967,0.003467,0.422915,0.414912,0.0
17734,0.44737,4,0.0,0.041792,0.566349,0.002682,0.489902,0.709649,0.0
17735,0.026459,2,0.276596,0.074817,0.478727,0.003467,0.422915,0.414912,0.0
17736,0.02668,7,0.510638,0.050498,0.254984,0.003467,0.422915,0.414912,0.0
17737,0.424627,6,0.87234,0.074817,0.274323,0.003467,0.422915,0.414912,0.0
17738,0.907261,2,0.595745,0.154678,0.468164,0.010089,0.624288,0.473246,1.0
17739,0.438786,4,0.468085,0.062207,0.527373,0.003467,0.422915,0.414912,1.0
17740,0.500111,7,0.851064,0.058665,0.367153,0.004005,0.348524,0.311404,1.0
17741,0.030751,1,0.617021,0.119491,0.588069,0.003467,0.422915,0.414912,1.0
17742,0.469448,2,0.978723,0.038519,0.418923,0.002557,0.337649,0.590351,0.0
17743,0.008584,1,0.744681,0.146511,0.799167,0.003467,0.422915,0.414912,1.0
17744,0.894474,5,0.06383,0.062838,0.488843,0.004148,0.537027,0.502632,0.0
17745,0.908057,6,0.574468,0.044584,0.480512,0.003041,0.519938,0.34693,0.0
17746,0.447724,5,0.446809,0.045995,0.719726,0.003459,0.647333,0.297807,0.0
17747,0.447016,3,0.87234,0.077579,0.68075,0.005368,0.513982,0.41886,1.0
17748,0.876156,2,0.553191,0.024559,0.504612,0.000667,0.251424,0.857018,0.0
17749,0.43383,3,0.595745,0.055842,0.56144,0.003467,0.422915,0.414912,1.0
17750,0.030839,3,0.276596,0.119491,0.462214,0.003467,0.422915,0.414912,1.0
17751,0.469227,4,0.255319,0.045935,0.385153,0.003049,0.459347,0.40307,0.0
17752,0.898412,4,0.106383,0.045965,0.338292,0.002964,0.413516,0.650877,0.0
17753,0.447104,5,0.914894,0.042062,0.565903,0.002862,0.434749,0.629386,0.0
17754,0.447768,6,0.87234,0.043083,0.608747,0.002966,0.469446,0.458333,1.0
17755,0.428919,6,0.06383,0.068152,0.194734,0.003467,0.422915,0.414912,0.0
17756,0.867086,1,0.680851,0.028972,0.290836,0.001971,0.176075,0.607895,1.0
17757,0.031326,7,0.744681,0.074817,0.279976,0.003467,0.422915,0.414912,1.0
17758,0.911597,3,0.851064,0.042632,0.421898,0.0028,0.440963,0.510526,0.0
17759,0.465555,4,0.042553,0.030293,0.256769,0.002065,0.323925,0.425,0.0
17760,0.911774,7,0.382979,0.055963,0.465338,0.003662,0.392543,0.675,1.0
17761,0.872218,6,0.638298,0.035487,0.680155,0.000995,0.500518,0.805702,0.0
17762,0.889916,7,0.723404,0.453675,0.669592,0.030128,0.505955,0.569737,1.0
17763,0.868147,4,0.148936,0.022397,0.15665,0.00146,0.237442,0.833333,0.0
17764,0.014203,3,0.297872,0.040711,0.468908,0.003467,0.422915,0.414912,0.0
17765,0.912216,3,0.829787,0.047646,0.446891,0.003236,0.435267,0.310088,0.0
17766,0.90788,2,0.446809,0.085415,0.571854,0.005721,0.569653,0.471491,1.0
17767,0.438388,2,0.808511,0.056113,0.498959,0.003467,0.422915,0.414912,0.0
17768,0.872174,5,0.361702,0.029452,0.554002,0.001926,0.577939,0.675,1.0
17769,0.442635,1,0.12766,0.044854,0.137905,0.002952,0.220352,0.721491,0.0
17770,0.005398,6,0.425532,0.119731,0.591491,0.003467,0.422915,0.414912,1.0
17771,0.434671,1,0.723404,0.045785,0.330259,0.003467,0.422915,0.414912,0.0
17772,0.013893,3,0.021277,0.072895,0.558018,0.003467,0.422915,0.414912,0.0
17773,0.429317,1,0.595745,0.100246,0.667212,0.003467,0.422915,0.414912,1.0
17774,0.907305,3,0.276596,0.074817,0.407617,0.004873,0.470223,0.587281,0.0
17775,0.009557,2,0.574468,0.041492,0.528563,0.003467,0.422915,0.414912,0.0
17776,0.455953,3,0.659574,0.033265,0.509075,0.002277,0.570689,0.381579,0.0
17777,0.473961,6,0.021277,0.02612,0.289051,0.001666,0.308907,0.728947,0.0
17778,0.429981,2,0.212766,0.077459,0.322672,0.003467,0.422915,0.414912,0.0
17779,0.469183,3,0.829787,0.050799,0.500893,0.003336,0.399016,0.510965,0.0
17780,0.911597,3,0.595745,0.050048,0.497322,0.003351,0.587778,0.370175,0.0
17781,0.447193,7,0.106383,0.036628,0.298274,0.002277,0.359917,0.762281,0.0
17782,0.43414,3,0.595745,0.101747,0.605921,0.003467,0.422915,0.414912,1.0
17783,0.013805,1,0.595745,0.133391,0.707825,0.003467,0.422915,0.414912,1.0
17784,0.031592,6,0.893617,0.07944,0.295299,0.003467,0.422915,0.414912,1.0
17785,0.456042,5,0.829787,0.03927,0.675989,0.002665,0.576385,0.390789,0.0
17786,0.442458,4,0.382979,0.058124,0.510711,0.004036,0.509322,0.500526,0.0
17787,0.026371,7,0.744681,0.07905,0.297679,0.003467,0.422915,0.414912,1.0
17788,0.884695,7,0.0,0.029993,0.429485,0.001963,0.430865,0.625,1.0
17789,0.447591,2,0.148936,0.009817,0.196816,0.00064,0.226308,0.50307,0.0
17790,0.46905,7,0.808511,0.048337,0.343499,0.003178,0.26463,0.628509,1.0
17791,0.903146,7,0.12766,0.038099,0.186254,0.002497,0.260228,0.668421,0.0
17792,0.027255,6,0.489362,0.077639,0.377417,0.003467,0.422915,0.414912,0.0
17793,0.022787,2,0.765957,0.102498,0.492413,0.003467,0.422915,0.414912,1.0
17794,0.026769,2,0.425532,0.074517,0.490777,0.003467,0.422915,0.414912,1.0
17795,0.000398,4,0.808511,0.149664,0.608599,0.003467,0.422915,0.414912,1.0
17796,0.438388,2,0.787234,0.061727,0.537638,0.003467,0.422915,0.414912,0.0
17797,0.425158,4,0.978723,0.058394,0.389467,0.003467,0.422915,0.414912,0.0
17798,0.433786,2,0.12766,0.040231,0.124814,0.003467,0.422915,0.414912,0.0
17799,0.018716,1,0.021277,0.044494,0.247992,0.003467,0.422915,0.414912,0.0
17800,0.894031,2,0.212766,0.046535,0.299464,0.002742,0.355515,0.805702,0.0
17801,0.008982,3,0.638298,0.125796,0.568581,0.003467,0.422915,0.414912,1.0
17802,0.45998,4,0.574468,0.030353,0.473222,0.002083,0.494821,0.255263,0.0
17803,0.889916,7,0.957447,0.058875,0.500744,0.003791,0.370016,0.669298,0.0
17804,0.031547,5,0.659574,0.057314,0.41327,0.003467,0.422915,0.414912,0.0
17805,0.47405,1,0.851064,0.043473,0.468313,0.002875,0.318488,0.721053,1.0
17806,0.45206,5,0.808511,0.037168,0.735198,0.002543,0.629726,0.298246,0.0
17807,0.898987,3,0.255319,0.113366,0.448825,0.007318,0.45391,0.673684,1.0
17808,0.451307,2,0.595745,0.040891,0.511306,0.002634,0.51942,0.599123,1.0
17809,0.018716,1,0.659574,0.047286,0.450015,0.003467,0.422915,0.414912,0.0
17810,0.876643,6,0.425532,0.030563,0.608301,0.002071,0.588037,0.4,1.0
17811,0.912349,6,0.93617,0.072055,0.444957,0.004813,0.303988,0.532456,1.0
17812,0.433344,6,0.851064,0.068242,0.369979,0.003467,0.422915,0.414912,1.0
17813,0.880227,4,0.0,0.03999,0.427998,0.002638,0.351631,0.558772,1.0
17814,1.0,2,0.659574,0.074997,0.469206,0.005052,0.511652,0.464035,1.0
17815,0.004734,5,0.319149,0.091059,0.625558,0.003467,0.422915,0.414912,0.0
17816,0.452369,5,0.021277,0.042092,0.567539,0.002862,0.443035,0.560088,1.0
17817,0.004823,7,0.787234,0.099135,0.674799,0.003467,0.422915,0.414912,1.0
17818,0.469625,6,0.595745,0.056833,0.499405,0.003857,0.543501,0.214912,1.0
17819,0.47374,1,0.489362,0.050588,0.402856,0.001701,0.266701,0.728947,1.0
17820,0.474404,2,0.06383,0.024919,0.091639,0.001685,0.196789,0.63114,0.0
17821,0.885492,4,0.808511,0.048127,0.599524,0.003297,0.639306,0.35307,1.0
17822,0.000487,6,0.87234,0.07932,0.378756,0.003467,0.422915,0.414912,0.0
17823,0.464537,2,0.212766,0.019635,0.063225,0.001309,0.190316,0.692105,0.0
17824,0.912128,1,0.723404,0.043533,0.296043,0.002894,0.292853,0.619298,1.0
17825,0.906818,6,0.574468,0.160802,0.601012,0.010999,0.462714,0.486404,1.0
17826,0.027255,6,0.617021,0.074817,0.296935,0.003467,0.422915,0.414912,0.0
17827,0.465555,4,0.914894,0.027441,0.405088,0.001851,0.204298,0.704825,0.0
17828,0.442724,3,0.042553,0.074517,0.447783,0.005083,0.430088,0.457018,0.0
17829,0.903367,5,0.425532,0.087426,0.548646,0.005756,0.556189,0.433772,1.0
17830,0.473784,2,0.87234,0.030233,0.427105,0.001986,0.365614,0.680702,0.0
17831,0.867174,3,0.595745,0.042092,0.472925,0.002875,0.395909,0.319737,1.0
17832,0.018362,7,0.234043,0.062267,0.097888,0.003467,0.422915,0.414912,0.0
17833,0.433919,5,0.744681,0.046535,0.417435,0.003467,0.422915,0.414912,0.0
17834,0.460334,5,0.425532,0.140867,0.542844,0.009715,0.57276,0.186404,1.0
17835,0.907526,1,0.191489,0.037859,0.083755,0.002472,0.121699,0.717544,0.0
17836,0.005088,6,0.361702,0.075357,0.545671,0.003467,0.422915,0.414912,1.0
17837,0.460865,3,0.191489,0.029482,0.185659,0.002007,0.205852,0.472368,0.0
17838,0.894474,5,0.659574,0.060136,0.574531,0.004057,0.611341,0.45307,0.0
17839,0.022521,3,0.212766,0.06545,0.165129,0.003467,0.422915,0.414912,0.0
17840,0.898633,2,0.680851,0.097394,0.616632,0.006404,0.583635,0.42807,0.0
17841,0.8762,3,0.425532,0.028432,0.531092,0.001822,0.55334,0.627193,1.0
17842,0.437768,2,0.12766,0.044314,0.095656,0.003467,0.422915,0.414912,0.0
17843,0.455688,4,0.0,0.03957,0.568283,0.00274,0.46608,0.579825,0.0
17844,0.473829,3,0.574468,0.032995,0.619607,0.002181,0.561885,0.545614,1.0
17845,0.009823,1,0.106383,0.040681,0.211098,0.003467,0.422915,0.414912,0.0
17846,0.429539,6,0.531915,0.085115,0.413419,0.003467,0.422915,0.414912,1.0
17847,0.429096,3,0.978723,0.083193,0.409104,0.003467,0.422915,0.414912,1.0
17848,0.000487,6,0.319149,0.084364,0.328176,0.003467,0.422915,0.414912,0.0
17849,0.893677,1,0.510638,0.045755,0.441386,0.00275,0.394096,0.681579,0.0
17850,0.429715,3,0.574468,0.07896,0.629426,0.003467,0.422915,0.414912,1.0
17851,0.44321,7,0.680851,0.043863,0.36983,0.002923,0.292336,0.576316,0.0
17852,0.46082,2,0.12766,0.028011,0.152633,0.001919,0.194459,0.390789,0.0
17853,0.876598,5,0.446809,0.031734,0.572746,0.002086,0.56784,0.538596,1.0
17854,0.890049,3,0.042553,0.053381,0.512645,0.00355,0.530554,0.487281,1.0
17855,0.465333,6,0.340426,0.038309,0.473817,0.002653,0.471776,0.370175,0.0
17856,0.915712,5,0.787234,0.055392,0.49881,0.003739,0.418695,0.416228,0.0
17857,0.465156,2,0.382979,0.055602,0.501785,0.003911,0.538322,0.129825,1.0
17858,0.437945,6,0.829787,0.048337,0.340821,0.003467,0.422915,0.414912,0.0
17859,0.430025,3,0.765957,0.067341,0.479917,0.003467,0.422915,0.414912,0.0
17860,0.027078,2,0.234043,0.119491,0.389467,0.003467,0.422915,0.414912,1.0
17861,0.456528,2,0.212766,0.027711,0.237727,0.001851,0.284568,0.764474,0.0
17862,0.885315,7,0.914894,0.036358,0.341565,0.002362,0.316157,0.690789,0.0
17863,0.451086,4,0.553191,0.041191,0.581821,0.002759,0.671155,0.266228,0.0
17864,0.461086,1,0.914894,0.032124,0.338441,0.002219,0.280166,0.350439,1.0
17865,0.005398,6,0.808511,0.080911,0.592978,0.003467,0.422915,0.414912,1.0
17866,0.438742,3,0.829787,0.057614,0.466082,0.003467,0.422915,0.414912,0.0
17867,0.442237,5,0.06383,0.047076,0.332937,0.003467,0.422915,0.414912,0.0
17868,0.429229,6,0.93617,0.077369,0.365665,0.003467,0.422915,0.414912,1.0
17869,0.465599,5,0.489362,0.049087,0.532282,0.003417,0.489902,0.333772,1.0
17870,0.912438,1,0.957447,0.044194,0.322672,0.002885,0.242103,0.667105,1.0
17871,0.893766,3,0.510638,0.067581,0.597739,0.004495,0.591403,0.499561,1.0
17872,0.898323,2,0.595745,0.055872,0.529009,0.003704,0.595287,0.433772,0.0
17873,0.89912,6,0.489362,0.07881,0.548795,0.00522,0.562921,0.532895,0.0
17874,0.90288,1,0.617021,0.05212,0.257513,0.003336,0.296996,0.778947,1.0
17875,0.464581,3,0.595745,0.101117,0.557126,0.006826,0.482393,0.517105,1.0
17876,0.438034,1,0.319149,0.05263,0.422493,0.003467,0.422915,0.414912,1.0
17877,0.46874,7,0.702128,0.029152,0.32654,0.001921,0.240031,0.601754,0.0
17878,0.438963,1,0.829787,0.054612,0.43618,0.003467,0.422915,0.414912,0.0
17879,0.868147,4,0.957447,0.032725,0.475602,0.002011,0.269808,0.852632,0.0
17880,0.881156,4,0.914894,0.0269,0.377715,0.001797,0.436302,0.634211,0.0
17881,0.443255,1,0.255319,0.032425,0.141625,0.002102,0.123511,0.765789,0.0
17882,0.464316,4,0.361702,0.029903,0.458048,0.002007,0.508027,0.360088,1.0
17883,0.031061,1,0.170213,0.051429,0.133145,0.003467,0.422915,0.414912,0.0
17884,0.907836,1,0.0,0.043953,0.283844,0.002941,0.357587,0.479386,1.0
17885,0.005354,5,0.489362,0.088297,0.574383,0.003467,0.422915,0.414912,1.0
17886,0.876643,6,0.085106,0.020295,0.174799,0.000841,0.3058,0.745614,0.0
17887,0.876466,2,0.12766,0.024739,0.133591,0.000841,0.221388,0.841667,0.0
17888,0.894075,3,0.361702,0.126516,0.758703,0.009154,0.774469,0.301754,1.0
17889,0.42507,2,0.085106,0.071694,0.151294,0.003467,0.422915,0.414912,1.0
17890,0.026415,1,0.914894,0.051429,0.390062,0.003467,0.422915,0.414912,0.0
17891,0.8985,6,0.744681,0.086466,0.612913,0.005889,0.625583,0.228509,1.0
17892,0.434494,4,0.531915,0.059715,0.537935,0.003467,0.422915,0.414912,1.0
17893,0.44352,7,0.489362,0.045154,0.492264,0.003051,0.381409,0.569737,0.0
17894,0.906951,2,0.212766,0.025219,0.073193,0.001606,0.128431,0.575877,0.0
17895,0.460953,5,0.744681,0.035517,0.568283,0.002455,0.438633,0.464035,0.0
17896,0.885271,6,0.361702,0.034376,0.557275,0.002376,0.545054,0.341228,0.0
17897,0.469802,3,0.489362,0.278642,0.663047,0.018855,0.695495,0.312719,1.0
17898,0.491261,5,0.510638,0.037829,0.4759,0.00263,0.46841,0.299561,0.0
17899,0.442591,7,0.106383,0.047226,0.263612,0.003108,0.328327,0.500526,0.0
17900,0.894075,3,0.765957,0.173772,0.901071,0.011998,0.832729,0.317544,1.0
17901,0.030884,4,0.93617,0.103339,0.439155,0.003467,0.422915,0.414912,1.0
17902,0.430069,4,0.382979,0.080972,0.549539,0.003467,0.422915,0.414912,1.0
17903,0.005265,3,0.382979,0.083794,0.64222,0.003467,0.422915,0.414912,0.0
17904,0.00969,5,0.042553,0.041732,0.506397,0.003467,0.422915,0.414912,0.0
17905,0.023141,3,0.297872,0.089468,0.440196,0.003467,0.422915,0.414912,0.0
17906,0.877129,3,0.319149,0.036147,0.526778,0.002495,0.464785,0.254386,0.0
17907,0.907747,6,0.680851,0.050378,0.449866,0.003376,0.515795,0.391667,0.0
17908,0.44321,7,0.021277,0.044434,0.456709,0.002993,0.392025,0.585526,0.0
17909,0.461174,3,0.87234,0.029332,0.445106,0.001955,0.44174,0.362281,0.0
17910,0.867307,6,0.446809,0.054972,0.518596,0.003693,0.506732,0.470175,1.0
17911,0.898677,3,0.297872,0.058184,0.549241,0.003895,0.554117,0.427193,0.0
17912,0.460688,6,0.680851,0.140026,0.547159,0.009582,0.501036,0.289912,1.0
17913,0.912393,7,0.468085,0.045695,0.399286,0.003103,0.37131,0.602193,0.0
17914,0.473696,7,0.297872,0.028161,0.361797,0.001865,0.353444,0.821053,0.0
17915,0.968895,1,0.617021,0.031794,0.325945,0.001967,0.316157,0.61886,0.0
17916,0.45613,7,0.404255,0.029182,0.583309,0.001934,0.358881,0.728947,0.0
17917,0.890005,2,0.234043,0.02627,0.259893,0.001701,0.342828,0.61886,0.0
17918,0.027034,1,0.659574,0.109253,0.454329,0.003467,0.422915,0.414912,1.0
17919,0.433786,2,0.021277,0.040861,0.278935,0.003467,0.422915,0.414912,0.0
17920,0.021857,2,0.12766,0.062898,0.204552,0.003467,0.422915,0.414912,1.0
17921,0.429539,6,0.723404,0.081122,0.408956,0.003467,0.422915,0.414912,1.0
17922,0.889695,2,0.234043,0.035787,0.281761,0.00232,0.30347,0.701754,0.0
17923,0.908013,5,0.744681,0.041972,0.457751,0.002869,0.448731,0.334649,0.0
17924,0.031901,6,0.957447,0.058394,0.234454,0.003467,0.422915,0.414912,0.0
17925,0.868236,6,0.829787,0.033986,0.531836,0.002202,0.377784,0.760088,1.0
17926,0.429892,7,0.425532,0.072835,0.411931,0.003467,0.422915,0.414912,0.0
17927,0.009026,4,0.425532,0.058514,0.707081,0.003467,0.422915,0.414912,0.0
17928,0.004734,5,0.361702,0.091059,0.641773,0.003467,0.422915,0.414912,0.0
17929,0.473652,6,0.021277,0.025489,0.303779,0.001597,0.354997,0.699561,0.0
17930,0.013539,2,0.914894,0.041431,0.454032,0.003467,0.422915,0.414912,0.0
17931,0.474492,4,0.617021,0.047226,0.478727,0.003174,0.355515,0.512719,0.0
17932,0.894252,7,0.702128,0.092771,0.644451,0.005978,0.367426,0.758333,1.0
17933,0.46082,2,0.765957,0.104599,0.673758,0.007158,0.499482,0.332895,1.0
17934,0.88943,3,0.234043,0.027081,0.265248,0.001768,0.328327,0.726754,0.0
17935,0.425114,3,0.638298,0.115228,0.495388,0.003467,0.422915,0.414912,1.0
17936,0.903544,2,0.12766,0.044404,0.148319,0.001934,0.180476,0.809649,1.0
17937,0.460289,4,0.425532,0.042512,0.550283,0.002919,0.546608,0.294737,1.0
17938,0.912393,7,0.702128,0.043863,0.318804,0.002921,0.328068,0.575,0.0
17939,0.43852,5,0.106383,0.056323,0.208123,0.003467,0.422915,0.414912,0.0
17940,0.447016,3,0.851064,0.067101,0.706932,0.004682,0.54376,0.429386,1.0
17941,0.44352,7,0.723404,0.086436,0.610235,0.005764,0.457535,0.623246,1.0
17942,0.009469,7,0.93617,0.041732,0.499107,0.003467,0.422915,0.414912,0.0
17943,0.429937,1,0.510638,0.115408,0.659774,0.003467,0.422915,0.414912,1.0
17944,0.447325,3,0.553191,0.046565,0.659923,0.003255,0.611082,0.350877,0.0
17945,0.03168,1,0.234043,0.054131,0.241744,0.003467,0.422915,0.414912,0.0
17946,0.876687,7,0.808511,0.029663,0.460577,0.001894,0.369757,0.654386,1.0
17947,0.468873,3,0.148936,0.024769,0.142517,0.001658,0.130761,0.515351,0.0
17948,0.893899,6,0.659574,0.076858,0.645641,0.004958,0.666494,0.633772,0.0
17949,0.014114,1,0.446809,0.061217,0.556233,0.003467,0.422915,0.414912,1.0
17950,0.013805,1,0.531915,0.146691,0.734454,0.003467,0.422915,0.414912,1.0
17951,0.447414,5,0.787234,0.067041,0.82044,0.004751,0.690575,0.286404,1.0
17952,0.009513,1,0.276596,0.041732,0.538976,0.003467,0.422915,0.414912,0.0
17953,0.906774,5,0.914894,0.03993,0.393187,0.002698,0.323925,0.48114,0.0
17954,0.473563,1,0.680851,0.027561,0.268521,0.001851,0.176851,0.626754,1.0
17955,0.482412,3,0.851064,0.07839,0.446593,0.005461,0.471258,0.215789,1.0
17956,0.031813,4,0.659574,0.056923,0.212586,0.003467,0.422915,0.414912,0.0
17957,0.894164,5,0.276596,0.060436,0.552663,0.003978,0.587002,0.535526,0.0
17958,0.429229,6,0.191489,0.055242,0.137608,0.003467,0.422915,0.414912,0.0
17959,0.899075,5,0.638298,0.059505,0.512943,0.003884,0.554635,0.599561,0.0
17960,0.881333,1,0.06383,0.029422,0.186254,0.001892,0.331693,0.642982,0.0
17961,0.031326,7,0.957447,0.077819,0.283844,0.003467,0.422915,0.414912,1.0
17962,0.425247,6,0.361702,0.083584,0.401666,0.003467,0.422915,0.414912,1.0
17963,0.867616,6,0.787234,0.028612,0.387682,0.001855,0.511911,0.595175,0.0
17964,0.907482,7,0.723404,0.076408,0.325796,0.005054,0.369757,0.570614,1.0
17965,0.885536,5,0.446809,0.029152,0.535109,0.002025,0.641895,0.292544,0.0
17966,0.009469,7,0.808511,0.061126,0.676436,0.003467,0.422915,0.414912,1.0
17967,0.013097,6,0.787234,0.041732,0.543737,0.003467,0.422915,0.414912,0.0
17968,0.433742,1,0.702128,0.072775,0.502678,0.003467,0.422915,0.414912,1.0
17969,0.47405,1,0.042553,0.028101,0.160666,0.001882,0.294407,0.616228,0.0
17970,0.460599,4,0.425532,0.035367,0.548349,0.002389,0.539099,0.456579,1.0
17971,0.000708,4,0.638298,0.044104,0.439899,0.003467,0.422915,0.414912,0.0
17972,0.903102,6,0.148936,0.051819,0.215858,0.003236,0.285344,0.758772,0.0
17973,0.456219,2,0.574468,0.035847,0.502827,0.002449,0.595546,0.419298,1.0
17974,0.018229,4,0.659574,0.046866,0.487652,0.003467,0.422915,0.414912,0.0
17975,0.42476,2,0.021277,0.088207,0.257066,0.003467,0.422915,0.414912,0.0
17976,8.8e-05,4,0.297872,0.046956,0.407766,0.003467,0.422915,0.414912,1.0
17977,0.455599,2,0.468085,0.089048,0.649658,0.006128,0.679959,0.359649,1.0
17978,0.031193,4,0.723404,0.102228,0.422642,0.003467,0.422915,0.414912,1.0
