"Date","Height","series_id","gap","gap_center"
"2017-01-24 02:00:00",241,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 03:00:00",348,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 04:00:00",845,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 05:00:00",2763,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 06:00:00",5614,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 07:00:00",6154,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 08:00:00",5606,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 09:00:00",5033,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 10:00:00",4366,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 11:00:00",4434,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 12:00:00",4679,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 13:00:00",4661,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 14:00:00",4996,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 15:00:00",5563,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 16:00:00",6543,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 17:00:00",5861,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 18:00:00",4356,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 19:00:00",2999,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 20:00:00",2675,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 21:00:00",2443,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 22:00:00",1674,"traffic_volume",323.333333333333,323.333333333333
"2017-01-24 23:00:00",936,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 00:00:00",730,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 01:00:00",538,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 02:00:00",469,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 03:00:00",551,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 04:00:00",1049,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 05:00:00",3038,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 06:00:00",5499,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 07:00:00",5595,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 08:00:00",5103,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 09:00:00",4411,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 10:00:00",3846,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 11:00:00",4032,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 12:00:00",4367,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 13:00:00",4304,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 14:00:00",4899,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 15:00:00",5381,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 16:00:00",6513,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 17:00:00",6021,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 18:00:00",4289,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 19:00:00",3004,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 20:00:00",2649,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 21:00:00",2409,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 22:00:00",1783,"traffic_volume",323.333333333333,323.333333333333
"2017-01-25 23:00:00",1051,"traffic_volume",323.333333333333,323.333333333333
"2017-01-26 00:00:00",548,"traffic_volume",323.333333333333,323.333333333333
"2017-01-26 01:00:00",347,"traffic_volume",427.25,323.333333333333
"2017-01-26 02:00:00",266,"traffic_volume",596,323.333333333333
"2017-01-26 03:00:00",370,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 04:00:00",870,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 05:00:00",2720,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 06:00:00",5815,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 07:00:00",6368,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 08:00:00",5830,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 09:00:00",5144,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 10:00:00",4367,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 11:00:00",4710,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 12:00:00",4810,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 13:00:00",4856,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 14:00:00",5354,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 15:00:00",5767,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 16:00:00",6772,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 17:00:00",6458,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 18:00:00",4714,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 19:00:00",3447,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 20:00:00",2969,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 21:00:00",3619,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 22:00:00",3522,"traffic_volume",679.666666666667,323.333333333333
"2017-01-26 23:00:00",1281,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 00:00:00",664,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 01:00:00",409,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 02:00:00",312,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 03:00:00",390,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 04:00:00",827,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 05:00:00",2602,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 06:00:00",5160,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 07:00:00",6266,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 08:00:00",5802,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 09:00:00",4946,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 10:00:00",4667,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 11:00:00",5109,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 12:00:00",5325,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 13:00:00",5144,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 14:00:00",5366,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 15:00:00",5909,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 16:00:00",6261,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 17:00:00",6054,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 18:00:00",4713,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 19:00:00",3729,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 20:00:00",3169,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 21:00:00",3952,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 22:00:00",2914,"traffic_volume",679.666666666667,323.333333333333
"2017-01-27 23:00:00",1835,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 00:00:00",1094,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 01:00:00",676,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 02:00:00",583,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 03:00:00",394,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 04:00:00",438,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 05:00:00",717,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 06:00:00",1242,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 07:00:00",2124,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 08:00:00",2984,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 09:00:00",3770,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 10:00:00",4353,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 11:00:00",4954,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 12:00:00",5247,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 13:00:00",4933,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 14:00:00",4991,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 15:00:00",4764,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 16:00:00",4580,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 17:00:00",4735,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 18:00:00",4677,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 19:00:00",3769,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 20:00:00",3036,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 21:00:00",3165,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 22:00:00",3539,"traffic_volume",679.666666666667,323.333333333333
"2017-01-28 23:00:00",1880,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 00:00:00",1229,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 01:00:00",795,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 02:00:00",561,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 03:00:00",302,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 04:00:00",294,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 05:00:00",442,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 06:00:00",756,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 07:00:00",1227,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 08:00:00",1919,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 09:00:00",2631,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 10:00:00",3465,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 11:00:00",3919,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 12:00:00",4323,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 13:00:00",4679,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 14:00:00",4740,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 15:00:00",4535,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 16:00:00",4767,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 17:00:00",4284,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 18:00:00",3719,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 19:00:00",2906,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 20:00:00",2442,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 21:00:00",1939,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 22:00:00",1413,"traffic_volume",679.666666666667,323.333333333333
"2017-01-29 23:00:00",904,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 00:00:00",512,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 01:00:00",289,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 02:00:00",227,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 03:00:00",312,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 04:00:00",818,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 05:00:00",2685,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 06:00:00",5601,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 07:00:00",5606,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 08:00:00",3998,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 09:00:00",4470,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 10:00:00",3901,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 11:00:00",3983,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 12:00:00",4329,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 13:00:00",4314,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 14:00:00",4856,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 15:00:00",5400,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 16:00:00",6234,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 17:00:00",5935,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 18:00:00",4362,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 19:00:00",2772,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 20:00:00",2314,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 21:00:00",2066,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 22:00:00",1371,"traffic_volume",679.666666666667,323.333333333333
"2017-01-30 23:00:00",927,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 00:00:00",521,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 01:00:00",319,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 02:00:00",234,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 03:00:00",322,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 04:00:00",804,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 05:00:00",2786,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 06:00:00",5608,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 07:00:00",6160,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 08:00:00",5655,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 09:00:00",5139,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 10:00:00",4275,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 11:00:00",4553,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 12:00:00",4668,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 13:00:00",4765,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 14:00:00",5123,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 15:00:00",5911,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 16:00:00",6699,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 17:00:00",5783,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 18:00:00",4585,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 19:00:00",3119,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 20:00:00",2746,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 21:00:00",2401,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 22:00:00",1533,"traffic_volume",679.666666666667,323.333333333333
"2017-01-31 23:00:00",1048,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 00:00:00",593,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 01:00:00",375,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 02:00:00",270,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 03:00:00",321,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 04:00:00",876,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 05:00:00",2768,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 06:00:00",5805,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 07:00:00",6589,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 08:00:00",5890,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 09:00:00",5085,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 10:00:00",4423,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 11:00:00",4628,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 12:00:00",4759,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 13:00:00",4914,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 14:00:00",5393,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 15:00:00",5553,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 16:00:00",6482,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 17:00:00",5929,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 18:00:00",4511,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 19:00:00",3306,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 20:00:00",2841,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 21:00:00",2571,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 22:00:00",1753,"traffic_volume",679.666666666667,323.333333333333
"2017-02-01 23:00:00",1112,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 00:00:00",531,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 01:00:00",356,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 02:00:00",259,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 03:00:00",332,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 04:00:00",853,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 05:00:00",2763,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 06:00:00",5826,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 07:00:00",6276,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 08:00:00",6013,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 09:00:00",5089,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 10:00:00",4452,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 11:00:00",4770,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 12:00:00",4930,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 13:00:00",4801,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 14:00:00",5143,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 15:00:00",5695,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 16:00:00",6351,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 17:00:00",6117,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 18:00:00",4555,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 19:00:00",3364,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 20:00:00",2972,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 21:00:00",2648,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 22:00:00",1815,"traffic_volume",679.666666666667,323.333333333333
"2017-02-02 23:00:00",1153,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 00:00:00",802,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 01:00:00",549,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 02:00:00",394,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 03:00:00",367,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 04:00:00",932,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 05:00:00",2608,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 06:00:00",5515,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 07:00:00",6421,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 08:00:00",5861,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 09:00:00",4996,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 10:00:00",4548,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 11:00:00",5042,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 12:00:00",5157,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 13:00:00",5128,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 14:00:00",5397,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 15:00:00",5816,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 16:00:00",6421,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 17:00:00",6045,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 18:00:00",5017,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 19:00:00",3760,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 20:00:00",3316,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 21:00:00",3462,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 22:00:00",3106,"traffic_volume",679.666666666667,323.333333333333
"2017-02-03 23:00:00",1836,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 00:00:00",1854,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 01:00:00",1263,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 02:00:00",911,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 03:00:00",526,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 04:00:00",482,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 05:00:00",526,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 06:00:00",1054,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 07:00:00",1222,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 08:00:00",2121,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 09:00:00",3193,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 10:00:00",3850,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 11:00:00",4480,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 12:00:00",4954,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 13:00:00",5008,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 14:00:00",4832,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 15:00:00",4548,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 16:00:00",4671,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 17:00:00",4629,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 18:00:00",4468,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 19:00:00",4011,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 20:00:00",3562,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 21:00:00",4103,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 22:00:00",3939,"traffic_volume",679.666666666667,323.333333333333
"2017-02-04 23:00:00",2519,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 00:00:00",1854,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 01:00:00",1263,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 02:00:00",911,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 03:00:00",526,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 04:00:00",482,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 05:00:00",528,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 06:00:00",985,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 07:00:00",1130,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 08:00:00",1907,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 09:00:00",2834,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 10:00:00",3593,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 11:00:00",3767,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 12:00:00",4039,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 13:00:00",4341,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 14:00:00",4281,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 15:00:00",4323,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 16:00:00",4493,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 17:00:00",3671,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 18:00:00",2711,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 19:00:00",2121,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 20:00:00",2076,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 21:00:00",2751,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 22:00:00",2485,"traffic_volume",679.666666666667,323.333333333333
"2017-02-05 23:00:00",1058,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 00:00:00",517,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 01:00:00",329,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 02:00:00",256,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 03:00:00",310,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 04:00:00",811,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 05:00:00",2600,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 06:00:00",5626,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 07:00:00",6550,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 08:00:00",5779,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 09:00:00",4885,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 10:00:00",4218,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 11:00:00",4256,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 12:00:00",4629,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 13:00:00",4485,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 14:00:00",4910,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 15:00:00",5639,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 16:00:00",6551,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 17:00:00",6000,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 18:00:00",4526,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 19:00:00",2848,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 20:00:00",2383,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 21:00:00",2101,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 22:00:00",1451,"traffic_volume",679.666666666667,323.333333333333
"2017-02-06 23:00:00",926,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 00:00:00",502,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 01:00:00",326,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 02:00:00",257,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 03:00:00",319,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 04:00:00",891,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 05:00:00",2834,"traffic_volume",679.666666666667,323.333333333333
"2017-02-07 06:00:00",5611,"traffic_volume",640.714285714286,323.333333333333
"2017-02-07 07:00:00",5929,"traffic_volume",623.8,323.333333333333
"2017-02-07 08:00:00",5059,"traffic_volume",633.161290322581,323.333333333333
"2017-02-07 09:00:00",4140,"traffic_volume",668.079365079365,323.333333333333
"2017-02-07 10:00:00",3927,"traffic_volume",708.448818897638,323.333333333333
"2017-02-07 11:00:00",4108,"traffic_volume",732.278431372549,323.333333333333
"2017-02-07 12:00:00",4339,"traffic_volume",742.812133072407,323.333333333333
"2017-02-07 13:00:00",4321,"traffic_volume",747.005865102639,323.333333333333
"2017-02-07 14:00:00",4646,"traffic_volume",748.663898387885,323.333333333333
"2017-02-07 15:00:00",5350,"traffic_volume",749.629548229548,323.333333333333
"2017-02-07 16:00:00",6499,"traffic_volume",750.127090709315,323.333333333333
"2017-02-07 17:00:00",5784,"traffic_volume",750.369712506867,323.333333333333
"2017-02-07 18:00:00",4454,"traffic_volume",750.501602221747,323.333333333333
"2017-02-07 19:00:00",3103,"traffic_volume",750.577355611505,323.333333333333
"2017-02-07 20:00:00",2566,"traffic_volume",750.622136094178,323.333333333333
"2017-02-07 21:00:00",2264,"traffic_volume",750.644243790603,323.333333333333
"2017-02-07 22:00:00",1570,"traffic_volume",750.652283958977,323.333333333333
"2017-02-07 23:00:00",954,"traffic_volume",750.654808668908,323.333333333333
"2017-02-08 00:00:00",739,"traffic_volume",739,323.333333333333
"2017-02-08 01:00:00",561,"traffic_volume",561,323.333333333333
"2017-02-08 02:00:00",407,"traffic_volume",407,323.333333333333
