"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"547","T8b",0.376527178809274,0.14682303178191,1.15759865895273,0.766420456908972,0.146195517593308,0.34873057666736,0.149526735322643,0.281175129996836,-0.196884563305634,0.145417749646955,-0.00761192569816886,0.0446583369210629,-0.0989530857219013,-0.0793800018593151
"548","T3a",0.112980659421098,0.357671631714758,0.125298063204175,0.151528489617542,0.0755054319431081,-0.0743818409596693,0.086952911568785,-0.0688612483374508,0.309964378815424,-0.0561139045281331,0.089597564758219,-0.0402166390798203,0.534276491400388,0.595411994468802
"549","T7a",0.338620404235699,0.751224960514022,1.43970253878596,0.93531812601253,0.0792261818670751,0.198700102779615,0.216837935878922,0.144112288363141,-0.109095083638595,-0.0541545255301485,-0.095072822487551,0.0176338709803826,-0.117162502121308,-0.17785122341319
"550","T3b",-0.151077062578419,-0.195180558582113,-0.270678354369348,0.064663037557866,0.235318181010843,0.00776732737770168,0.179073092731109,0.0633562860177753,-0.339309770923437,-0.11629070022657,0.0643247962616833,0.0795560182187059,-0.206918163613571,-0.0628228292917004
"551","T6a",-0.146759106332594,0.38698812135446,0.245694067944049,-0.163309077736891,-0.0466235961032389,-0.108326916331305,0.0216288023748221,0.0318941448423529,-0.0924454738716786,0.0795074926663132,-0.0505939456034529,0.00976491035673557,0.0691827825531498,-0.0617392872840293
"552","T8b",0.266734820788908,-0.0182005627940221,0.348570439439529,0.809902222465214,0.17956890277262,0.300245624633848,0.217448494560427,0.0262505673819846,-0.156953301562066,0.127597373720891,0.0760437934241484,0.0812929493248488,-0.425322762594688,-0.329563634686199
"553","T5a",0.335533006615525,0.748811184045139,0.98827283179174,0.542363525690955,0.230229442373489,0.195981335850188,0.223985190010137,0.0105214911363079,-0.0073484292456503,0.187663448982821,-0.163893549204092,0.0144492496824831,-0.138408294420619,-0.0749981365373066
"554","T4b",0.0415344544030452,0.0376721217121556,0.422434684699333,0.109372963722271,0.0341200439217116,-0.00270306455158727,0.0633344473978374,0.038862130269656,0.0432552898933576,0.176495724131329,0.0216960300762352,0.0153286178231256,-0.303036647565592,-0.0233465315718356
"555","T6a",0.0728999503040143,-0.604813394971831,-0.461551995047999,0.00566251103092602,0.136363868709155,-0.0248136531269525,0.180258995527795,0.155544306580657,-0.189106978549408,0.217057148528418,-0.0471931279826241,0.0657987033023831,-0.229253546362406,0.118852379344077
"556","T2a",-0.43330032073193,-0.751922332535029,-0.719791372134569,-0.369507073791642,-0.213006377211837,-0.0843853658250876,-0.0554126061251908,-0.0951387664408546,0.0245957082225177,-0.123447881781136,-0.0276839814785922,-0.0439106260617284,0.376530905626517,0.224936032162676
"557","T3a",-0.313030115476556,-0.327307792095219,-0.330339296684259,-0.91988965618864,-0.253934539147368,0.123727996308985,-0.0601969116558544,-0.0557497611887459,0.00571534975034693,-0.0683835651290532,0.193376741398496,0.0100056504407835,0.60601391555464,0.685625153039241
"558","T6b",0.0282614750311416,-0.2639541121147,-0.799289195921689,0.171481559834416,-0.0229026742249831,-0.0673421457718771,-0.180381148277443,-0.10974585674696,0.107540962650631,0.0533093230575866,0.028221882752724,0.0143799735880318,-0.0161372911575275,0.186696841607959
"559","T2a",-0.131878536723936,-0.507186725677726,-0.0133611804960545,1.09930236468104,0.189169475632143,0.140097832122757,0.300444143467484,0.174215637783537,-0.0346338047034111,0.0128631442950778,-0.0684910316861628,0.024047164718559,-0.228292410829836,-0.384690536402063
"560","T5a",-0.136452182507505,-0.230999706042565,-0.0417113727973046,-0.128114094639946,-0.139575960509505,-0.0119561089590825,-0.0451283045133497,-0.0593286384076693,0.309239085924199,-0.204883383998785,-0.0587402273858634,-0.103882453449152,0.398733216753602,0.193505780671511
"561","T3b",-0.211866490988739,-0.448887617307478,-0.78085608845218,-0.430169872730967,-0.133106531821755,-0.0373742601330459,-0.213187973369936,-0.040025579347401,0.0928565993563944,0.0907211512919173,-0.0627256986490078,-0.00200129958873009,0.285655342497167,0.238085958716416
"562","T7a",0.108370400170298,-0.265097279433467,-0.212571635680815,0.0592388988910116,0.0788646542269604,-0.0192024071747443,0.129392500442235,0.0535655377530562,0.0426841890015706,0.219239592147313,-0.0940424611865202,-0.0127414275076324,0.12380681323058,0.257100093070931
"563","T6a",-0.128788917875633,-0.636610365179358,-0.574456131445343,-0.602619823685011,-0.099532996253812,-0.166300029453358,-0.265356952472079,-0.376200260288604,-0.0478487217925245,-0.0562071090507855,-0.0584578299211641,-0.0530870550242369,0.634712198124016,0.274737370957641
"564","T3a",-0.415402381066046,-0.566210756584043,-1.14139791106009,-1.24383233039417,-0.247921611749359,0.0136359620063168,-0.102001455437976,-0.160229516240257,0.0421850073162498,0.129588197569409,0.110938661713376,0.0223095377949313,0.635895302281186,0.27744654569935
"565","T1a",-0.218051696503173,-0.0394396229722024,-0.375198836992514,-0.751787509518469,-0.0535495634777036,-0.0134342567657958,-0.107536888553413,-0.0249575516829746,0.167345512269916,-0.145185783352506,-0.0694039236607425,-0.0564989160813217,0.207463693155889,0.15684471305635
"566","T5a",-0.103423588028864,0.0900131804120897,-0.409571814310092,-0.570029654399964,-0.0361245321695639,-0.0173764936070277,-0.0804288945764242,-0.174646040503142,0.0483203857362072,0.0516975928948408,0.0256440874475415,-0.0109807804048446,0.231202847271775,0.180311136414886
"567","T8a",0.45081384683986,0.42171080411176,-0.674808662028019,0.11617459226961,-0.0215891145781285,-0.0667877884176747,-0.0509678798783272,-0.0337404354092774,0.117780673916152,-0.263337835833551,0.0390888102724938,-0.0382619464740385,0.292672623263393,0.278418163742173
"568","T7b",0.066159903736498,-0.0705830467630306,0.257201843238286,0.523248440093781,0.0561175616381557,0.039686611100111,0.12370036697592,-0.00748095709694121,-0.161766560570184,0.0375937873093763,-0.0299757434262139,0.0221019942556395,0.0217000780815464,-0.0766964122507369
"569","T7a",0.178339003711208,0.357683858268162,-0.436317674430562,0.135563482963798,0.0430636302009938,-0.216661077892355,-0.0991154079547673,-0.0150171255081432,0.179153769137622,-0.191937924834598,0.0192763252100284,-0.0661722217547902,0.123672699809593,0.490830289879435
"570","T8a",-0.0321926036449876,-0.262619867466133,-0.680608815102983,-0.615151748276602,-0.125678343260542,-0.174180445136641,-0.252024401789655,-0.189090131710035,0.140803577889415,0.0555758418217609,-0.0121831942515808,-0.0348921559934942,-0.478234705676949,-0.182035935322777
"571","T4a",0.0910398301607568,-0.259353854399582,1.01776969026063,0.420885286903253,0.0612497977159977,0.0895667411821476,0.144196433836385,-0.013201474064168,-0.121700312848841,0.169662876105997,-0.00859258396650827,0.0364956119053491,-0.00348120435160617,0.0455541668474057
"572","T4b",-0.0754901617172029,-0.795581346016382,-0.177254403579767,0.534884297125254,0.145007467262542,0.178141516189907,0.221399522996112,0.0344572562071054,-0.20550533572911,0.00856414333751189,0.00599181242516001,0.0627281882505602,-0.212662960517828,-0.199028367576312
"573","T3a",-0.0613265852790625,0.387739789704136,0.595000828634758,0.139050235331698,0.0385133059370422,-0.00437215245455178,-0.117235262630531,0.038787814570986,-0.29996227911408,-0.0877930454642357,0.000470170218612606,0.0386301932093355,0.329524275615034,0.0209968340560049
"574","T2a",-0.207113369488696,-0.762222464471348,-0.310330136400762,-0.518510671132281,-0.111934968268217,0.0432967762655582,0.022378345523146,-0.0778923453630176,0.0831565172078311,0.125431373811699,-0.0374337666961229,-0.0246965387975835,0.477040168604238,0.0182098421256197
"575","T7a",-0.0814304793433652,0.310102603787575,0.0375859474116429,-0.774997671091678,-0.211019801111053,-0.159315680694401,-0.240568808407821,-0.086211102765074,0.0624415706303732,-0.0881221703760797,-0.0522217065228989,-0.0518783317568108,0.105670661026152,-0.0765705940744245
"576","T3a",-0.328751262263168,-0.111951619260618,-0.0361742514597971,0.104701842085692,-0.0332581685501458,-0.0972397381234626,0.0109944520091033,-0.0331262268639035,0.160629881264106,0.0967186044197798,-0.111815103391733,-0.0313402588212977,-0.22717053829586,-0.234418857208769
"577","T5a",0.047296299592822,0.762891878544408,0.399735801109024,-0.41176199236053,-0.107149319811109,-0.0288898615649275,-0.0238928801076212,0.169915189133126,-0.0775809416323793,-0.322261648969288,0.0116772266281827,0.0177133611532429,-0.230964063632255,-0.0610170403914278
"578","T5b",-0.0684720541372951,-0.404836769284643,0.634977139215519,0.695924517165794,0.010311017981309,-0.00542052053731943,0.049032874509199,0.120406085362669,-0.0433385143207207,0.028626861585392,-0.0990218417947948,0.00336857261768073,-0.633959020108039,-0.334116317894989
"579","T3a",-0.188985285069936,0.264540003514039,0.495532168903548,0.151234528608822,0.0754372994882464,-0.0383979783327971,0.1088201488931,-0.109269399875923,0.206478869351488,0.269015649401094,-0.0780657068131856,0.00324328184561037,-0.175080066233478,0.0377874298408474
"580","T5a",0.33383001991323,0.895394176707504,0.713732474631487,0.122880080390221,0.01284644647737,0.0296699729761172,0.116670268291531,0.233216730252463,0.139499369269982,0.0837008809691746,-0.145309211730175,-0.00444200272154511,-0.259725299311391,0.11308546071714
"581","T3b",-0.0973637036903346,0.215865225301758,0.369854960712863,0.696782831519686,0.0500759957743143,-0.133984171378462,-0.031722388371144,0.166955375710891,-0.246105938403996,-0.266785280918451,0.108240496768938,0.0519608033341794,-0.405861131687179,-0.351603455965685
"582","T3a",-0.310925793379312,0.0682847729830348,0.207098685934248,-0.382020919122605,-0.087653567842666,0.0928312027366652,-0.0880986646109941,-0.0177901126668802,-0.079533703070633,-0.188448607661598,0.0473988230490117,0.00622619496857249,0.441256961173329,0.15791584126618
"583","T5b",-0.0956633517543413,0.186412385762121,0.448617255617998,-0.274754533950039,0.0370870323374119,0.174953403707075,0.130223864386199,0.0260640053902899,-0.250893453179419,0.121246083927326,-0.00148648615336725,0.0628570359080353,-0.278733915999438,-0.233428943095088
"584","T7a",0.137581307622662,0.208896003839018,0.0598445634044438,-0.270929635071321,0.0106102566838243,0.110672618504156,-0.157808293020998,-0.0752803605926026,0.0704746883183585,-0.148117516599818,-0.0987215282608412,-0.0506685878620762,-0.0889662770548436,0.0315211928242044
"585","T5a",-0.149753386586931,0.157815545379549,0.151117087383767,-0.69258042778522,-0.0809659969251271,0.14708105993969,-0.0135888705963619,-0.270073418470258,0.33315759938641,0.403086434176079,-0.120518100026404,-0.0752255497385368,0.377948474567786,0.221310940931118
"586","T1b",-0.109556877094449,-0.224698636773307,-0.0992928671108209,0.354007821163729,-0.0183204582251746,-0.138059781954981,0.0361408283490394,-0.0552876235086135,0.0350986114939596,0.0274915608317056,0.0458083204985319,-0.00650152465729397,0.247119205982649,0.166028949332268
"587","T3b",-0.0176111317583818,0.377493848245942,0.231838175255944,0.272180722556917,-0.0692777259254345,0.0444142727647723,-0.0476033672681164,-0.12014846046673,0.137001222568576,0.0590946711251013,0.143077220467962,0.00628231549859284,0.139244341558395,-0.14895709989127
"588","T7a",-0.113903965638246,0.290354689216219,-0.732730554719997,-0.242158065973492,-0.205712529578782,-0.1288898308634,-0.117646356402911,-0.00881681067488253,0.107485352444807,0.0727361145773476,-0.0149175302572787,-0.0210776815492052,0.249697846779227,0.429757580029453
"589","T1b",-0.182644143036844,0.181426368764523,0.461742809507806,-0.140173042127299,0.0175598561659546,-0.0405248329119806,-0.0685442125944076,-0.0966615725950061,0.0381169934126742,0.136055175285843,-0.0531994440993474,-0.0446351929169005,-0.150265509498731,-0.385966300680041
"590","T8b",0.189766946712277,-0.290143056617706,-0.641330730870215,0.0455441867802032,0.0620803305511926,0.0489117906221261,-0.06210812035245,0.14574983684697,-0.293358556551167,-0.00466951364615477,0.0882256647581389,0.0578108546774521,0.274402544120147,0.393806571183317
"591","T6b",0.124812297399401,0.397290923749084,-0.0452160721303514,-0.251671191395751,0.0308541278258858,-0.0910940042489142,-0.00569061252182251,0.0237588413937995,0.0300612617775079,0.056486292793918,-0.0443316954415211,-0.0365168959998531,-0.426983497921742,-0.690337940104672
"592","T1b",-0.146656004340857,0.411469197923509,0.131578459336681,0.119631683216674,-0.0202182348186173,0.00432914245442563,0.0727576707782011,0.17692712752284,-0.038251543832242,0.0244619969917181,0.0378166313583149,0.00423172296146091,-0.0128088109081498,0.0775601634669532
"593","T1a",-0.223583419833809,0.206532604155789,0.358241948194535,-0.0595167414169475,-0.0495957042866586,0.0635745440430077,0.138391560119169,-0.235133395613192,0.127652486997216,-0.041895564630636,-0.0734461792632983,-0.034451069311908,0.480665007979466,0.00415594728649477
"594","T4a",0.130869248562178,-0.546940663099555,-0.0375818869417894,0.277155192749599,0.159109223385954,-0.0723889278987293,0.0876338030024241,-0.00188666197937797,0.0508216045924106,-0.0191813585986642,-0.0691064190414935,-0.0233659641482094,-0.340720027916589,-0.194788809509757
"595","T1a",-0.216976979108006,0.214439891087931,0.379308162685309,0.0428853720846196,-0.00743069257774429,-0.186008521781044,-0.176789903629139,-0.00703100106090863,0.00171265961633485,0.107282840210107,-0.0715646850019939,-0.0419165978679471,0.265541781452221,0.0203430507466469
"596","T8a",0.151455258178462,0.028659771740621,-0.359305624997401,-0.662332848439821,-0.101938223245062,-0.0346691229848039,-0.198295285496133,-0.112616308700363,0.0653204729456134,-0.14578343345568,0.0201697073570219,-0.0404122319599666,0.562813700156339,0.356667453138116
"597","T8a",0.113790080356452,0.0316631011852369,-0.103020613493192,0.604065664869648,0.0327622468953406,-0.0190686501860318,0.104031639851002,0.00233126519458782,0.0944695956076185,-0.0643065097233613,-0.0329301499593389,-0.0230633316290476,-0.322258924064613,-0.135999175795749
"598","T7a",0.0257260951720999,-0.0664582197178254,0.0533307107361281,0.222129190513232,-0.140012437577483,0.0412992350009799,0.0299313403899983,0.0129992199879442,0.418188795408058,0.311973360577062,-0.0422582328452648,-0.109048599297292,-0.0205054261771458,0.0329287277463534
"599","T2b",0.35202925678548,0.113158507410904,0.44452478977505,0.50927009547094,0.0913901838138294,0.107838091890168,0.0864058804952398,0.116544466607467,-0.396262350631302,0.262397159571737,0.0920230132507055,0.092878011320889,-0.109098997197719,-0.209380172411916
"600","T8a",0.20414858239905,-0.285676036639557,-0.745041724510704,-0.349942172331209,-0.0174726675399971,0.00530656578467644,-0.0598847274933178,-0.0566110434285659,0.0654902189977389,-0.200208097159616,-0.0182957624224888,-0.0521609015559646,0.239192209199235,0.169208742608062
"601","T3a",-0.17977755817366,-0.0071859339992788,-0.53164807384362,-0.256103275888089,-0.0231029759854548,-0.111283290746751,-0.0307564369795354,-0.268437920354607,0.232002157159512,-0.146768659214058,0.0928218647797615,-0.0513730087466076,0.325206039032512,0.37214257008017
"602","T5b",-0.0176869887140041,0.297504605573813,0.16714099836662,-0.633778120395449,-0.0892715791892804,0.06131174697557,-0.189302784167536,-0.286407229024934,0.114678230454153,-0.200438084487503,-0.0381259999161615,-0.0586787371199182,0.488472531689045,0.224108052425932
"603","T4b",-0.0417780555118967,-0.171043809750118,0.0377866308235747,0.256104493622991,0.16619541780622,-0.00790952669955997,0.149982912872567,-0.0303117268938289,-0.0296399829612724,-0.0934496352969505,-0.005532599603868,0.0258325171939002,-0.702807197313841,-0.555427696879295
"604","T7a",0.209946850121735,0.238024218461593,0.567517050766137,0.433148758790583,0.107890273923464,0.134969844888142,0.176916375254767,0.0971304425836317,0.0241756122539182,-0.0331912683344849,-0.143020183518171,-0.035449743219535,-0.51343524659169,-0.328836634681574
"605","T5b",0.131315367258121,0.205242258927429,-0.33864469631817,0.000611725087121429,-0.025952942225509,-0.0101336457865194,0.0181116339519026,0.166235128919373,-0.0216790259282455,0.0508660316117337,0.0331796642950317,0.013473180997984,-0.00236708486487609,0.0952851301182528
"606","T1a",-0.183441448105419,-0.509612174622629,-0.828337987761743,-0.49340415460597,0.0363154755436075,0.0235794871397376,-0.0338002297035967,-0.0491320115372397,-0.128423995202594,-0.193657808353488,-0.0668514699293808,-0.00191794703485245,0.224493606238889,-0.202245972634471
"607","T6a",0.0119197882216508,-0.219152352812069,-0.220612076391854,-0.199482665168564,-0.0746512740961138,0.0774317867472326,-0.0794549590760674,-0.104897071004618,0.0830789484305551,0.00200814697382642,-0.0175687048739759,-0.0659721507978633,0.0563513295972249,0.137907277907374
"608","T4b",0.112615900111227,0.00970519433478712,-0.0467017207844451,-0.121711462819288,0.094518229280668,0.118959885213947,0.073573501083048,0.100573034455009,-0.282582700876541,0.0810833902153446,0.136110236725032,0.0663025591418126,-0.0565453341318593,-0.12536828383301
"609","T7b",0.427317847359473,0.719462466461365,0.542961028176605,0.00179693053381417,0.0763176753510402,0.0810710764082489,0.00195685651946847,-0.0434940134547054,-0.194885467737814,0.19197410351238,0.041200124620795,0.0656312084108455,0.287585625078025,0.192238923313822
"610","T1b",0.0684594977162876,0.101662837241071,0.773533698932891,0.374191920433988,0.139455256135919,0.171734154286609,0.0939470833961463,0.126341974352909,-0.183256384059181,-0.00935029037028496,0.0168450639422286,0.0684697067515255,-0.0482913909298331,-0.09231396278304
"611","T4b",-0.114980598209357,-0.219328777292893,-0.120049536438444,0.404541553344298,-0.0640868707963894,-0.0472865840180263,0.160372124498039,0.0646337475248503,0.0183142089508771,0.0536754700183655,0.111296798590103,0.00908560396393985,-0.373275033374264,-0.00863103324314141
"612","T5b",0.140786682521871,0.373998821291892,0.328020331050003,-0.0962307060215056,-0.0592764263451292,0.117565568388569,0.0592333281611253,-0.10284629404724,0.190889036391669,0.130701297522676,-0.125797835770252,-0.0251681845230012,-0.214188962928719,-0.216407218938959
"613","T4a",-0.107340719726989,-0.505316582553313,-0.274719285568211,0.553970183285449,0.0189028291966803,0.00744342581812737,0.00430080159340444,0.196218802374934,-0.242793160396422,0.120319040024908,0.0436349075545456,0.0735776182585011,0.112939089316505,-0.154116830318462
"614","T1b",-0.166635741309869,-0.167240053776993,0.249768322982306,-0.14897413471813,0.0517556090675481,0.0406541468943946,-0.0106575152975855,0.140788582339434,-0.0693301444892127,0.0624359823273662,-0.0669281666749982,0.000380887070443223,0.279304652351844,0.0215452771615433
"615","T2b",-0.112846227352879,0.563184872600798,0.471376482873446,-0.0998435063726577,-0.146598891481221,0.0529421257834182,0.0318190165161248,-0.0078645762665532,-0.0157172519780862,-0.00418811575014575,-0.0103454540897303,-0.0220064709025053,0.0385243040225323,0.148610251110877
"616","T2a",-0.103666339053216,0.339687482654617,-0.0347417118596085,-1.46104375116772,-0.123577267843164,0.0514067551853611,-0.103878479042968,-0.283561645637785,0.287909756987628,-0.0864263228296294,-0.0825509739840909,-0.12738792488088,0.640272688138939,-0.00218426147576511
"617","T4b",-0.0211479863212117,-0.576264371091585,-1.24068595920875,-0.734305581527096,-0.0956359795581717,-0.0807568770816598,0.0349770378398886,-0.10547567809753,-0.0105143871924145,-0.0697992238818565,0.0289460644477316,0.0272323842480584,0.494885948984895,0.206951342114551
"618","T3b",-0.351713032618887,0.0572044359072664,-0.370429297218854,-0.715461941920701,-0.190060987449949,-0.114585424471906,-0.130697765784119,0.0288735048981543,0.420522079877477,0.0609968603420533,-0.0438896729473227,-0.0950703899306122,0.233807989877929,0.282352005112484
"619","T2b",0.0186249291103989,-0.391305434500246,-0.685554758082939,-0.248353754955957,0.0473736826053262,-0.010940790723287,-0.220249051359755,-0.184256186113175,-0.0196895270464416,-0.062445613221036,0.0439443375364706,0.00628608393247782,0.393715515762534,0.451397825069821
"620","T6a",0.259625640875517,-0.0686432935010484,-0.0939591376330744,-0.295406041304839,-0.000952192815497771,0.0578564850101539,0.186265541398652,0.184467734821224,0.0455583180375577,-0.0996894306210536,-0.116613151388244,-0.0298729344712899,-0.00690808760963132,0.1264453077105
"621","T1b",-0.289350452526459,-0.437491597745444,-0.538772212562185,-0.4240606671038,-0.235222135379248,-0.156746534181676,-0.207900386648963,-0.119228064330846,0.110542908757546,-0.148611342704035,0.0361865536885266,-0.0668657086930839,-0.210229738000954,-0.131883702710713
"622","T2a",-0.184285642851383,-0.451733116721344,-0.785711240501774,-0.448490264886095,-0.0379582684103779,-0.0301990641512853,-0.232309214409446,-0.159879530291174,0.0665262563408636,0.00508232159913994,0.0259103796618582,-0.0112077427796619,0.314729132623897,0.103613084414347
"623","T5b",0.152101370700241,0.524484511047178,0.930320291111118,0.455486647025897,0.0452780858409592,0.0262457620971498,0.0071302667665872,0.116409249579348,-0.0868469907555647,-0.0813854155055911,-0.0625042853356354,0.0247512402284616,0.0829406799286841,0.111488612464994
"624","T1b",-0.0971448986211197,0.170051213046074,0.344440501021711,0.51043021522267,0.142788726160191,0.0106518950670998,0.0501453895705423,0.0697557029375947,0.102659725952859,0.300358157074746,0.134241941679901,0.067520224626297,-0.156998871682435,0.312675598046598
"625","T5a",0.0943855538996291,0.458449979003847,0.370778130472085,-0.00232600456323495,-0.0675974508500946,0.0481726886912664,0.0283299634229251,0.0565539956758196,0.194981714859768,0.110438300187494,-0.0266724679584458,-0.0222925681291639,-0.0258628978518892,0.153304504457122
"626","T3a",-0.0408806275760602,0.235798843865439,0.290313062967864,-0.243982648760867,-0.0158085271011912,-0.112053504869563,-0.119303483494601,-0.167304550482054,0.0135723993191945,-0.304049639169321,-0.0530517342820161,-0.026354472029237,-0.112619294396403,-0.0568410015888486
"627","T1b",-0.0594261983163074,-0.0103118983872996,0.176961691916518,0.0248603082694241,0.158663849374594,-0.0189812874750458,0.0342406943793159,0.239198138821087,-0.0167164973930439,-0.111230728231447,0.0275983276612477,0.0191341435042447,-0.216919450920243,0.0488525872034536
"628","T5b",0.143532546285744,0.417827550436805,-0.0832977564780439,-0.484811833936333,-0.0243780151528041,-0.189606586939703,-0.0771813537464574,-0.0212362410910003,0.281064478584009,-0.00352246609621844,0.0672260339658581,-0.0674622988285046,0.12699868380369,0.0111357001686662
"629","T7a",0.0755951496207368,0.513806818960751,-0.0835464645261919,0.32550053455199,-0.144089637302457,-0.140895583513949,-0.122450705264325,0.0881418241851869,0.160739513379585,-0.252634295166045,-0.0840531436981108,-0.0844609056590952,-0.593505016667122,-0.234513302539512
"630","T5b",0.241461652496495,-0.0851046409681356,0.409601848783923,0.691118744148818,0.111159909707446,0.159565588120501,0.0802073186078818,0.202022098149516,-0.324094355826095,0.204764824404216,0.00565165154073921,0.103606717085119,-0.225654448003917,-0.337646792645019
"631","T6b",0.179785431338969,-0.11131249903995,-0.156012140070692,0.0275447683038515,0.0181472700749182,0.0844016704855492,-0.00835448430685714,-0.0503657257546445,0.0342444621173076,0.150783328090781,-0.0277412712150213,-0.000702814673902298,0.125002355179126,0.100687356230414
"632","T4b",0.125727694451669,0.204770799524138,0.405704116602838,-0.221713625843084,-0.026419486772894,-0.188774490128809,-0.219988825874275,-0.185569169014701,-0.175223608561774,-0.0976669382400749,-0.0311250688077365,-0.00460594396193432,0.0231207774100839,-0.0417649570310481
"633","T5a",0.34532480275463,0.218786180357287,1.27072384300773,0.870781146016238,0.114884677708488,0.126765979835948,0.107549542428124,0.0487972290667933,0.0378383748676342,-0.131776672626948,-0.171383974900577,-0.0324355993260798,-0.634865941960849,-0.723072670652515
"634","T5b",0.183771688251045,0.939986794726836,0.761085794702563,-0.451750928285476,-0.0666267725908103,0.0248393669977169,-0.130260365172137,0.0987960706287412,-0.143481479850007,-0.110609934400627,0.087844391605108,0.0347131685803032,-0.138447953604842,0.132753186570274
"635","T5b",0.147275359824443,-0.510426220058854,-0.215742766019024,0.0996695763030735,-0.139700971955706,0.0508532962584337,-0.0212402556574016,0.13169208067456,-0.00411434679607718,0.126169638679403,-0.0629796142934314,-0.0250110303365167,-0.143788540314034,0.041396366438309
"636","T5a",-0.123002766870543,0.82313292131457,0.604186368922562,0.0585282340211308,-0.0641541836707835,-0.0550846659992806,-0.0543432797663296,-0.082324475384536,0.402828096669183,-0.161483046956483,-0.133286747659895,-0.0931079847553629,-0.320996125104781,-0.0960734539082029
"637","T8a",0.299825671479845,0.16994121813698,1.08107867789127,0.95175701439729,0.125964848987083,0.0675364209832438,0.326769180339438,0.195480460739213,-0.128281355362242,0.0446655346894399,-0.103765540254774,0.027448109168545,-0.370145383590171,-0.182209418777152
"638","T6a",0.00579617999726488,0.48152414396353,-0.35499179145208,-0.287218839271316,-0.0323024806368253,-0.0825610793341034,-0.0835906334998564,-0.120601621160261,0.220165515171527,0.104008852975176,0.0191561681616258,-0.0241934658990538,0.366348445786409,0.235790779589573
"639","T2b",-0.192996135622065,-0.618738726571839,-0.54914403302688,0.228737098923361,0.099084450560683,0.132008699781496,0.246354399323532,0.0251797105562221,-0.0763685785941065,0.120110134166073,-0.000913271531317963,0.0188341294631698,0.110291210383857,-0.0830785252479849
"640","T8a",0.0396205111625416,-0.621478492306423,-1.11175243861994,0.21590255524225,-0.0153309558304849,-0.118728851370986,-0.0288303249413963,-0.0312193146100732,0.0360159103399296,0.140902839084754,-0.0450104041979042,-0.00214021599676196,0.480721103976699,0.422073432806899
"641","T5a",0.376274042584389,0.936661083507484,0.452853506285232,-0.019217162398542,0.16433711140863,0.113212163712719,0.0797819107046058,-0.0209951785911536,0.154859133460498,-0.255266385069174,-0.0309861938352542,-0.0165099204677478,0.182499212300235,0.217739318245199
"642","T4a",-0.0653229890941909,-0.986063245888657,-0.614866360321554,0.110084111713039,0.0724699183224244,0.0573906272023446,0.0402958438164467,0.103184313122433,-0.0668957647152666,0.137011600806855,0.0184418535267095,0.0555970981141145,0.110431897682831,-0.0800509909114309
"643","T1a",0.056675905058139,0.30433865920401,0.869513034311544,0.220855453877289,0.196802434174703,0.048866768973899,0.0142264599820438,0.339170612214279,-0.0996787703624147,0.28626310646578,-0.113135295155051,0.0118581709922081,-0.463470833492585,-0.281906257774448
"644","T3b",-0.240528632797527,-0.105561198182519,-0.0280760458757954,-0.0114185304536039,0.0634362260266788,0.0531081355247686,-0.089527089675934,0.0438584461846609,-0.362239257775361,0.0139903496384451,0.119416366808413,0.068852862986611,0.661649567243873,0.186860431925958
"645","T7b",-0.17367602874033,0.00607735437341314,-0.104120306069226,-0.155771747996462,-0.0924099831008654,-0.0794590501023847,-0.134906168607211,-0.00756582884502273,0.0201503118828585,-0.0926884567427441,0.131810360658099,-0.000893541509550434,0.468561950888463,0.410359923469563
"646","T4b",0.00797493241837843,-0.263402003561841,-0.55019464278759,0.227610783601301,0.16138239449748,-0.0958030213739998,-0.0203270844965857,-0.0258742230179138,-0.314299585103584,-0.00178484967383451,0.246535222846031,0.125518512918274,0.442576511066851,0.434573083493431
"647","T5a",-0.112674607205898,-0.0677720747575691,-0.0857088911590333,-0.106879262055317,-0.155844287663973,0.0524500256481539,-0.00124218864600086,0.0966011214047527,0.406128435186058,-0.0724756887566096,0.0173328078007464,-0.0962731559127142,0.215249665255616,0.476434674231152
"648","T3a",-0.287981492751923,-0.327824202255955,-0.71232571534151,-0.552447179447585,-0.145901076111282,-0.101534390408167,-0.159343669385311,-0.0423676890645418,0.213962006283588,0.0631803445227104,-0.00890011560277539,-0.0466207071617824,0.179008726892377,0.08644229557144
"649","T2a",-0.255758181912594,-0.355693508341948,-0.410814047612466,-0.914591737946814,-0.0603544253423652,-0.0973331161610169,-0.225618546075947,-0.144633563139793,0.0866397514786167,-0.0186583763773995,-0.0493512490060634,-0.05543326739748,0.470756040665283,0.140206289561162
"650","T2a",-0.124516630222719,0.129472901247444,0.755124383731836,0.825246601117679,0.0175673504320828,0.0858196002792586,0.149679745866064,0.207390892348369,-0.0525479291843606,0.0978724327961977,-0.0765789477139641,0.0258801441798108,-0.807492221743391,-0.368968724819042
"651","T7b",0.294900344292651,0.161226323255573,-1.02017906370325,-0.114296334208647,0.0190545216769037,-0.0840160613140873,-0.020800911956913,-0.223918037283098,0.00348575349631602,0.0162575506769319,0.151702666011098,0.0631132844273751,0.139652564071718,0.224225729498052
