Date,Height,U-component,V-component
2011-03-01,0.5344,-0.1729,-0.0344
2011-03-02,0.5326000000000001,-0.18100000000000002,-0.0335
2011-03-03,0.5281,-0.16110000000000002,-0.058300000000000005
2011-03-04,0.5282,-0.1645,-0.049300000000000004
2011-03-05,0.528,-0.1589,-0.0313
2011-03-06,0.5283,-0.1585,-0.004
2011-03-07,0.5305,-0.1553,0.0054
2011-03-08,0.534,-0.1522,0.0097
2011-03-09,0.5374,-0.1509,0.016900000000000002
2011-03-10,0.539,-0.1404,0.0361
2011-03-11,0.5449,-0.136,0.0369
2011-03-12,0.5504,-0.1268,0.041600000000000005
2011-03-13,0.5545,-0.1216,0.0482
2011-03-14,0.5609000000000001,-0.1322,0.035500000000000004
2011-03-15,0.5649000000000001,-0.1228,0.0332
2011-03-16,0.5693,-0.12200000000000001,0.0304
2011-03-17,0.5727,-0.12710000000000002,0.0173
2011-03-18,0.5757,-0.1381,0.0032
2011-03-19,0.5771000000000001,-0.15030000000000002,-0.0049
2011-03-20,0.5778,-0.1761,-0.0103
2011-03-21,0.5765,-0.1703,-0.0068000000000000005
2011-03-22,0.5770000000000001,-0.18630000000000002,-0.0217
2011-03-23,0.5758,-0.19990000000000002,-0.031
2011-03-24,0.5750000000000001,-0.2049,-0.038400000000000004
2011-03-25,0.5730000000000001,-0.216,-0.0323
2011-03-26,0.5694,-0.2114,-0.0291
2011-03-27,0.5687,-0.2152,-0.0292
2011-03-28,0.5687,-0.2258,-0.0281
2011-03-29,0.5684,-0.22760000000000002,-0.0352
2011-03-30,0.5670000000000001,-0.2187,-0.0431
2011-03-31,0.5645,-0.215,-0.0381
2011-04-01,0.5642,-0.22410000000000002,-0.0345
2011-04-02,0.5676,-0.22560000000000002,-0.038200000000000005
2011-04-03,0.5672,-0.22190000000000001,-0.0398
2011-04-04,0.5649000000000001,-0.21400000000000002,-0.032100000000000004
2011-04-05,0.5623,-0.20020000000000002,-0.0263
2011-04-06,0.5592,-0.20500000000000002,-0.0089
2011-04-07,0.5579000000000001,-0.2023,-0.0019
2011-04-08,0.5561,-0.19340000000000002,0.0048000000000000004
2011-04-09,0.5551,-0.17900000000000002,0.0137
2011-04-10,0.5535,-0.1647,0.024900000000000002
2011-04-11,0.5523,-0.15430000000000002,0.0302
2011-04-12,0.5513,-0.1501,0.040400000000000005
2011-04-13,0.5509000000000001,-0.1383,0.040100000000000004
2011-04-14,0.5498000000000001,-0.132,0.044500000000000005
2011-04-15,0.5498000000000001,-0.12840000000000001,0.0483
2011-04-16,0.5499,-0.1198,0.0429
2011-04-17,0.5508000000000001,-0.11170000000000001,0.053500000000000006
2011-04-18,0.5501,-0.0946,0.0442
2011-04-19,0.5511,-0.1072,0.0407
2011-04-20,0.5507000000000001,-0.0937,0.0373
2011-04-21,0.5514,-0.0859,0.037200000000000004
2011-04-22,0.5501,-0.0864,0.052700000000000004
2011-04-23,0.5522,-0.0935,0.0592
2011-04-24,0.5529000000000001,-0.0944,0.0713
2011-04-25,0.5545,-0.09870000000000001,0.0829
2011-04-26,0.5596,-0.10250000000000001,0.0872
2011-04-27,0.5627,-0.10400000000000001,0.09230000000000001
2011-04-28,0.5669000000000001,-0.11370000000000001,0.0989
2011-04-29,0.5739000000000001,-0.1262,0.0976
2011-04-30,0.5811000000000001,-0.135,0.08750000000000001
2011-05-01,0.5847,-0.1333,0.08510000000000001
2011-05-02,0.5900000000000001,-0.1254,0.0925
2011-05-03,0.5937,-0.13770000000000002,0.0809
2011-05-04,0.5991000000000001,-0.1469,0.0599
2011-05-05,0.6033000000000001,-0.1585,0.045700000000000005
2011-05-06,0.6081,-0.15610000000000002,0.022500000000000003
2011-05-07,0.6107,-0.15990000000000001,0.004200000000000001
2011-05-08,0.6125,-0.1568,-0.0145
2011-05-09,0.6143000000000001,-0.157,-0.0309
2011-05-10,0.6153000000000001,-0.15280000000000002,-0.0454
2011-05-11,0.6141,-0.15480000000000002,-0.0572
2011-05-12,0.6125,-0.14450000000000002,-0.0741
2011-05-13,0.6094,-0.13240000000000002,-0.0746
2011-05-14,0.6077,-0.12840000000000001,-0.07400000000000001
2011-05-15,0.6045,-0.12350000000000001,-0.0743
2011-05-16,0.6039,-0.11800000000000001,-0.0762
2011-05-17,0.6007,-0.1165,-0.061500000000000006
2011-05-18,0.6017,-0.1247,-0.0587
2011-05-19,0.6022000000000001,-0.124,-0.0388
2011-05-20,0.604,-0.11900000000000001,-0.0332
2011-05-21,0.6028,-0.11230000000000001,-0.0051
2011-05-22,0.6029,-0.1109,0.005200000000000001
2011-05-23,0.6023000000000001,-0.1057,0.0199
2011-05-24,0.6034,-0.1028,0.0374
2011-05-25,0.6046,-0.0993,0.0601
2011-05-26,0.6054,-0.09480000000000001,0.07350000000000001
2011-05-27,0.6061000000000001,-0.0884,0.0896
2011-05-28,0.6064,-0.0775,0.1037
2011-05-29,0.6066,-0.0675,0.1136
2011-05-30,0.6082000000000001,-0.0634,0.1206
2011-05-31,0.6109,-0.064,0.129
2011-06-01,0.6111,-0.0533,0.1427
2011-06-02,0.6118,-0.0596,0.14070000000000002
2011-06-03,0.6132000000000001,-0.0587,0.1375
2011-06-04,0.6134000000000001,-0.0656,0.1365
2011-06-05,0.6142000000000001,-0.0697,0.1269
2011-06-06,0.6144000000000001,-0.0693,0.1192
2011-06-07,0.6123000000000001,-0.0704,0.1158
2011-06-08,0.6122000000000001,-0.0707,0.11560000000000001
2011-06-09,0.6083000000000001,-0.0654,0.1272
2011-06-10,0.6043000000000001,-0.053000000000000005,0.1297
2011-06-11,0.6041000000000001,-0.0636,0.1189
2011-06-12,0.6032000000000001,-0.059300000000000005,0.1245
2011-06-13,0.601,-0.0597,0.1322
2011-06-14,0.5988,-0.054,0.13920000000000002
2011-06-15,0.5975,-0.059500000000000004,0.1532
2011-06-16,0.5954,-0.0504,0.1691
2011-06-17,0.5962000000000001,-0.0603,0.1951
2011-06-18,0.5971000000000001,-0.049300000000000004,0.2021
2011-06-19,0.5975,-0.048600000000000004,0.2101
2011-06-20,0.5983,-0.040400000000000005,0.19920000000000002
2011-06-21,0.5994,-0.046400000000000004,0.1973
2011-06-22,0.6002000000000001,-0.033,0.1962
2011-06-23,0.6012000000000001,-0.0436,0.20120000000000002
2011-06-24,0.6022000000000001,-0.0487,0.1967
2011-06-25,0.602,-0.0422,0.1908
2011-06-26,0.6017,-0.042100000000000005,0.18680000000000002
2011-06-27,0.5986,-0.0367,0.183
2011-06-28,0.5979,-0.031,0.16720000000000002
2011-06-29,0.5964,-0.028900000000000002,0.1643
2011-06-30,0.5931000000000001,-0.0184,0.16110000000000002
2011-07-01,0.5943,-0.0016,0.1501
2011-07-02,0.5911000000000001,0.010400000000000001,0.15480000000000002
2011-07-03,0.5889,0.0323,0.1557
2011-07-04,0.5896,0.035300000000000005,0.1584
2011-07-05,0.5904,0.052000000000000005,0.16160000000000002
2011-07-06,0.5885,0.0426,0.1825
2011-07-07,0.5894,0.0512,0.19360000000000002
2011-07-08,0.5942000000000001,0.029,0.1892
2011-07-09,0.5963,0.0172,0.19090000000000001
2011-07-10,0.5963,0.0142,0.1993
2011-07-11,0.598,0.0106,0.2174
2011-07-12,0.6017,-0.014400000000000001,0.2129
2011-07-13,0.6022000000000001,-0.012,0.2132
2011-07-14,0.6033000000000001,-0.0219,0.21030000000000001
2011-07-15,0.6036,-0.0454,0.2199
2011-07-16,0.6033000000000001,-0.0553,0.2232
2011-07-17,0.6014,-0.034,0.20620000000000002
2011-07-18,0.6016,-0.058600000000000006,0.2122
2011-07-19,0.602,-0.0694,0.22010000000000002
2011-07-20,0.6038,-0.06520000000000001,0.24150000000000002
2011-07-21,0.6078,-0.0507,0.2461
2011-07-22,0.6091,-0.037000000000000005,0.2636
2011-07-23,0.6119,-0.003,0.2611
2011-07-24,0.6155,0.0342,0.2612
2011-07-25,0.6196,0.063,0.2595
2011-07-26,0.6236,0.0985,0.2553
2011-07-27,0.6277,0.1312,0.25470000000000004
2011-07-28,0.6305000000000001,0.15130000000000002,0.2505
2011-07-29,0.6357,0.17650000000000002,0.2318
2011-07-30,0.6393,0.21050000000000002,0.22360000000000002
2011-07-31,0.642,0.2374,0.1988
2011-08-01,0.6457,0.24910000000000002,0.16790000000000002
2011-08-02,0.6449,0.27190000000000003,0.1456
2011-08-03,0.6438,0.28240000000000004,0.1291
2011-08-04,0.6434000000000001,0.2909,0.11320000000000001
2011-08-05,0.6393,0.29650000000000004,0.1177
2011-08-06,0.6356,0.2952,0.1102
2011-08-07,0.6314000000000001,0.2949,0.1019
2011-08-08,0.6271,0.2889,0.09380000000000001
2011-08-09,0.6197,0.2778,0.1012
2011-08-10,0.615,0.2743,0.0974
2011-08-11,0.6109,0.2576,0.1038
2011-08-12,0.6082000000000001,0.24600000000000002,0.1066
2011-08-13,0.6061000000000001,0.24200000000000002,0.0974
2011-08-14,0.6077,0.2338,0.09580000000000001
2011-08-15,0.6105,0.2205,0.09090000000000001
2011-08-16,0.614,0.2501,0.0944
2011-08-17,0.6146,0.2424,0.11220000000000001
2011-08-18,0.6129,0.23870000000000002,0.09960000000000001
2011-08-19,0.6095,0.24480000000000002,0.1071
2011-08-20,0.6098,0.24020000000000002,0.10590000000000001
2011-08-21,0.6082000000000001,0.24480000000000002,0.1075
2011-08-22,0.6072000000000001,0.2469,0.08990000000000001
2011-08-23,0.6041000000000001,0.2565,0.09240000000000001
2011-08-24,0.6023000000000001,0.2579,0.0852
2011-08-25,0.6006,0.2548,0.0858
2011-08-26,0.6018,0.2669,0.0907
2011-08-27,0.6006,0.2816,0.09620000000000001
2011-08-28,0.6006,0.2844,0.08310000000000001
2011-08-29,0.6002000000000001,0.3075,0.06910000000000001
2011-08-30,0.5998,0.31870000000000004,0.0616
2011-08-31,0.6007,0.3472,0.047
2011-09-01,0.6008,0.3644,0.0327
2011-09-02,0.6003000000000001,0.3819,0.036500000000000005
2011-09-03,0.6037,0.3955,0.0112
2011-09-04,0.6046,0.4007,-0.0002
2011-09-05,0.6012000000000001,0.40840000000000004,0.0111
2011-09-06,0.6017,0.4202,-0.005
2011-09-07,0.6012000000000001,0.4378,0.004200000000000001
2011-09-08,0.6021000000000001,0.4534,-0.010700000000000001
2011-09-09,0.6019,0.47500000000000003,0.0043
2011-09-10,0.6024,0.48900000000000005,-0.0035
2011-09-11,0.6015,0.5063,-0.0023
2011-09-12,0.6009,0.5203,-0.0068000000000000005
2011-09-13,0.6002000000000001,0.5371,0.0025
2011-09-14,0.6027,0.5314,0.0079
2011-09-15,0.5971000000000001,0.5527000000000001,0.0114
2011-09-16,0.6009,0.5505,0.027200000000000002
2011-09-17,0.6029,0.5592,0.0459
2011-09-18,0.6051000000000001,0.5682,0.0644
2011-09-19,0.611,0.5767,0.07100000000000001
2011-09-20,0.6128,0.5844,0.0765
2011-09-21,0.6162000000000001,0.5908,0.0902
2011-09-22,0.62,0.6056,0.08710000000000001
2011-09-23,0.6195,0.6107,0.095
2011-09-24,0.6214000000000001,0.6229,0.0794
2011-09-25,0.6223000000000001,0.6344000000000001,0.08560000000000001
2011-09-26,0.6229,0.6409,0.0872
2011-09-27,0.6183000000000001,0.6561,0.0661
2011-09-28,0.6197,0.6724,0.07100000000000001
2011-09-29,0.623,0.6882,0.0475
2011-09-30,0.6229,0.6890000000000001,0.0422
2011-10-01,0.6237,0.6899000000000001,0.0275
2011-10-02,0.6227,0.6809000000000001,0.018500000000000003
2011-10-03,0.6249,0.6797000000000001,-0.0027
2011-10-04,0.6259,0.6669,-0.0205
2011-10-05,0.6289,0.6683,-0.0274
2011-10-06,0.6266,0.664,-0.039900000000000005
2011-10-07,0.6267,0.6737000000000001,-0.052700000000000004
2011-10-08,0.6268,0.6637000000000001,-0.053200000000000004
2011-10-09,0.6253000000000001,0.6633,-0.0658
2011-10-10,0.6244000000000001,0.6609,-0.0695
2011-10-11,0.6213000000000001,0.6694,-0.0718
2011-10-12,0.6218,0.6646000000000001,-0.0951
2011-10-13,0.6195,0.6755,-0.091
2011-10-14,0.6178,0.665,-0.1063
2011-10-15,0.6151,0.6795,-0.1071
2011-10-16,0.6129,0.6946,-0.11810000000000001
2011-10-17,0.6055,0.7163,-0.1081
2011-10-18,0.6019,0.7154,-0.09140000000000001
2011-10-19,0.6005,0.7243,-0.0757
2011-10-20,0.5993,0.7206,-0.0829
2011-10-21,0.597,0.7241000000000001,-0.0734
2011-10-22,0.5984,0.7178,-0.0985
2011-10-23,0.5983,0.7138,-0.09730000000000001
2011-10-24,0.5945,0.7160000000000001,-0.0981
2011-10-25,0.5925,0.7001000000000001,-0.09290000000000001
2011-10-26,0.5882000000000001,0.6775,-0.0942
2011-10-27,0.5826,0.6517000000000001,-0.0883
2011-10-28,0.5815,0.6222,-0.0891
2011-10-29,0.5788,0.6005,-0.0886
2011-10-30,0.5767,0.5839,-0.0892
2011-10-31,0.5725,0.5461,-0.0881
2011-11-01,0.5705,0.5033,-0.0858
2011-11-02,0.5676,0.4757,-0.09230000000000001
2011-11-03,0.5658000000000001,0.4209,-0.09720000000000001
2011-11-04,0.5636,0.37920000000000004,-0.0855
2011-11-05,0.56,0.3377,-0.08700000000000001
2011-11-06,0.5566,0.2928,-0.0815
2011-11-07,0.5549000000000001,0.2647,-0.078
2011-11-08,0.5499,0.23870000000000002,-0.0809
2011-11-09,0.5451,0.227,-0.06280000000000001
2011-11-10,0.5391,0.21200000000000002,-0.050800000000000005
2011-11-11,0.5346000000000001,0.2001,-0.05
2011-11-12,0.531,0.1965,-0.0473
2011-11-13,0.523,0.22080000000000002,-0.0253
2011-11-14,0.5196000000000001,0.1991,-0.0167
2011-11-15,0.5157,0.23170000000000002,-0.023700000000000002
2011-11-16,0.5102,0.24980000000000002,-0.0177
2011-11-17,0.5054000000000001,0.2587,-0.0129
2011-11-18,0.5009,0.264,0.009300000000000001
2011-11-19,0.49860000000000004,0.2728,0.0115
2011-11-20,0.49470000000000003,0.2705,0.022600000000000002
2011-11-21,0.49010000000000004,0.2746,0.023700000000000002
2011-11-22,0.4878,0.2686,0.025
2011-11-23,0.48410000000000003,0.2731,0.031900000000000005
2011-11-24,0.47900000000000004,0.2669,0.0408
2011-11-25,0.4772,0.25570000000000004,0.0434
2011-11-26,0.4718,0.2449,0.0533
2011-11-27,0.4697,0.23850000000000002,0.0611
2011-11-28,0.4652,0.2252,0.0729
2011-11-29,0.463,0.20170000000000002,0.0743
2011-11-30,0.4587,0.1938,0.0777
2011-12-01,0.45690000000000003,0.16670000000000001,0.0781
2011-12-02,0.45520000000000005,0.1512,0.0785
2011-12-03,0.4567,0.1358,0.067
2011-12-04,0.4541,0.128,0.078
2011-12-05,0.45470000000000005,0.09230000000000001,0.091
2011-12-06,0.4566,0.07390000000000001,0.09580000000000001
2011-12-07,0.4595,0.062400000000000004,0.08940000000000001
2011-12-08,0.4605,0.057,0.09190000000000001
2011-12-09,0.464,0.06430000000000001,0.0862
2011-12-10,0.46430000000000005,0.0687,0.099
2011-12-11,0.4662,0.0755,0.1009
2011-12-12,0.4693,0.0776,0.1
2011-12-13,0.4721,0.0887,0.0908
2011-12-14,0.4738,0.1005,0.091
2011-12-15,0.4772,0.11720000000000001,0.0776
2011-12-16,0.4777,0.12090000000000001,0.07690000000000001
2011-12-17,0.47650000000000003,0.1211,0.0765
2011-12-18,0.4766,0.12440000000000001,0.0809
2011-12-19,0.47490000000000004,0.1233,0.0737
2011-12-20,0.4717,0.12940000000000002,0.08080000000000001
2011-12-21,0.4671,0.1501,0.097
2011-12-22,0.46540000000000004,0.1521,0.0855
2011-12-23,0.46,0.1603,0.0959
2011-12-24,0.4565,0.1731,0.0876
2011-12-25,0.45380000000000004,0.1768,0.081
2011-12-26,0.45080000000000003,0.17250000000000001,0.0731
2011-12-27,0.451,0.1791,0.063
2011-12-28,0.44570000000000004,0.18130000000000002,0.0942
2011-12-29,0.4459,0.1769,0.0902
2011-12-30,0.44780000000000003,0.1764,0.078
2011-12-31,0.45120000000000005,0.1887,0.06760000000000001
2012-01-01,0.45530000000000004,0.17,0.0786
2012-01-02,0.46030000000000004,0.164,0.0693
2012-01-03,0.4622,0.1631,0.062
2012-01-04,0.46540000000000004,0.16,0.0522
2012-01-05,0.46680000000000005,0.155,0.047
2012-01-06,0.46900000000000003,0.14,0.0407
2012-01-07,0.4701,0.13770000000000002,0.0451
2012-01-08,0.4716,0.1337,0.030000000000000002
2012-01-09,0.4737,0.1293,0.020200000000000003
2012-01-10,0.4783,0.12190000000000001,-0.0002
2012-01-11,0.4776,0.1189,-0.0129
2012-01-12,0.4807,0.1086,-0.023700000000000002
2012-01-13,0.4808,0.11380000000000001,-0.024800000000000003
2012-01-14,0.4781,0.1355,-0.029
2012-01-15,0.4801,0.1321,-0.019700000000000002
2012-01-16,0.4817,0.1297,0.0088
2012-01-17,0.48350000000000004,0.1173,0.0279
2012-01-18,0.4879,0.1158,0.0403
2012-01-19,0.4932,0.11560000000000001,0.0541
2012-01-20,0.4993,0.1183,0.06520000000000001
2012-01-21,0.5062,0.1197,0.0648
2012-01-22,0.5111,0.1173,0.0747
2012-01-23,0.5185000000000001,0.1119,0.0765
2012-01-24,0.5264,0.1034,0.0857
2012-01-25,0.5343,0.09920000000000001,0.0805
2012-01-26,0.5399,0.09920000000000001,0.0823
2012-01-27,0.5458000000000001,0.09330000000000001,0.0819
2012-01-28,0.552,0.08560000000000001,0.0695
2012-01-29,0.5589000000000001,0.0663,0.057800000000000004
2012-01-30,0.5647,0.051800000000000006,0.0364
2012-01-31,0.5668000000000001,0.0412,0.0315
2012-02-01,0.5702,0.0364,0.0067
2012-02-02,0.5746,0.029300000000000003,-0.006900000000000001
2012-02-03,0.5760000000000001,0.025900000000000003,-0.0117
2012-02-04,0.5761000000000001,0.0128,-0.022500000000000003
2012-02-05,0.5775,0.0025,-0.027100000000000003
2012-02-06,0.5808,-0.0118,-0.0359
2012-02-07,0.5812,-0.026600000000000002,-0.0391
2012-02-08,0.5833,-0.0322,-0.0443
2012-02-09,0.5844,-0.0448,-0.0422
2012-02-10,0.5867,-0.061000000000000006,-0.0425
2012-02-11,0.5885,-0.0918,-0.0482
2012-02-12,0.5907,-0.09970000000000001,-0.047
2012-02-13,0.5921000000000001,-0.12090000000000001,-0.0478
2012-02-14,0.5920000000000001,-0.1277,-0.0378
2012-02-15,0.5897,-0.1369,-0.0176
2012-02-16,0.5893,-0.1391,-0.012400000000000001
2012-02-17,0.5872,-0.1511,-0.006900000000000001
2012-02-18,0.5869,-0.156,-0.0089
2012-02-19,0.5843,-0.15030000000000002,-0.009600000000000001
2012-02-20,0.5831000000000001,-0.1461,-0.0053
2012-02-21,0.5785,-0.1404,0.0014
2012-02-22,0.5763,-0.136,0.0041
2012-02-23,0.5741,-0.1318,0.0078000000000000005
2012-02-24,0.5725,-0.1273,0.008700000000000001
2012-02-25,0.5687,-0.12480000000000001,0.0264
2012-02-26,0.5695,-0.11560000000000001,0.027800000000000002
2012-02-27,0.5679000000000001,-0.10890000000000001,0.0383
2012-02-28,0.5698,-0.1126,0.048600000000000004
2012-02-29,0.5701,-0.11750000000000001,0.0592
2012-03-01,0.5736,-0.1288,0.052500000000000005
2012-03-02,0.5764,-0.1386,0.044500000000000005
2012-03-03,0.5793,-0.1422,0.0635
2012-03-04,0.5830000000000001,-0.1517,0.0707
2012-03-05,0.5865,-0.1602,0.07780000000000001
2012-03-06,0.5903,-0.16690000000000002,0.0874
2012-03-07,0.5939,-0.1782,0.097
2012-03-08,0.5977,-0.18510000000000001,0.108
2012-03-09,0.6013000000000001,-0.197,0.1194
2012-03-10,0.6062000000000001,-0.2076,0.1192
2012-03-11,0.612,-0.22060000000000002,0.1182
2012-03-12,0.614,-0.2119,0.115
2012-03-13,0.6171,-0.2296,0.1047
2012-03-14,0.6178,-0.21830000000000002,0.1024
2012-03-15,0.6204000000000001,-0.2243,0.1095
2012-03-16,0.6244000000000001,-0.23120000000000002,0.07930000000000001
2012-03-17,0.626,-0.2356,0.0692
2012-03-18,0.6279,-0.2303,0.06960000000000001
2012-03-19,0.6306,-0.23620000000000002,0.0572
2012-03-20,0.6309,-0.23290000000000002,0.0489
2012-03-21,0.6318,-0.22940000000000002,0.051000000000000004
2012-03-22,0.633,-0.22590000000000002,0.038700000000000005
2012-03-23,0.6327,-0.22340000000000002,0.0287
2012-03-24,0.6339,-0.2149,0.021
2012-03-25,0.6325000000000001,-0.22080000000000002,0.011300000000000001
2012-03-26,0.6318,-0.23500000000000001,0.007500000000000001
2012-03-27,0.63,-0.229,0.011000000000000001
2012-03-28,0.63,-0.24020000000000002,0.0033
2012-03-29,0.6308,-0.2545,-0.011600000000000001
2012-03-30,0.6286,-0.2449,-0.0012000000000000001
2012-03-31,0.6286,-0.2587,-0.010700000000000001
2012-04-01,0.629,-0.2761,-0.0219
2012-04-02,0.6283000000000001,-0.281,-0.0234
2012-04-03,0.6287,-0.2853,-0.0212
2012-04-04,0.6261,-0.2858,-0.0079
2012-04-05,0.6255000000000001,-0.29350000000000004,0.0064
2012-04-06,0.6263000000000001,-0.30720000000000003,0.0246
2012-04-07,0.6285000000000001,-0.3083,0.0263
2012-04-08,0.6317,-0.31620000000000004,0.0396
2012-04-09,0.6349,-0.32730000000000004,0.049800000000000004
2012-04-10,0.6393,-0.3311,0.061000000000000006
2012-04-11,0.6414000000000001,-0.3541,0.0708
2012-04-12,0.6451,-0.3518,0.0818
2012-04-13,0.6501,-0.35450000000000004,0.08460000000000001
2012-04-14,0.6524,-0.3345,0.0874
2012-04-15,0.6541,-0.334,0.08660000000000001
2012-04-16,0.6558,-0.3321,0.08600000000000001
2012-04-17,0.6585000000000001,-0.3336,0.07490000000000001
2012-04-18,0.6584,-0.3009,0.077
2012-04-19,0.658,-0.2962,0.06670000000000001
2012-04-20,0.6559,-0.2863,0.0653
2012-04-21,0.6534,-0.2771,0.0784
2012-04-22,0.654,-0.27840000000000004,0.0746
2012-04-23,0.6534,-0.2641,0.06860000000000001
2012-04-24,0.6531,-0.2509,0.0847
2012-04-25,0.6547000000000001,-0.2441,0.0838
2012-04-26,0.6559,-0.2466,0.0848
2012-04-27,0.6587000000000001,-0.24300000000000002,0.0806
2012-04-28,0.6607000000000001,-0.23800000000000002,0.0816
2012-04-29,0.663,-0.2318,0.0922
2012-04-30,0.6673,-0.23570000000000002,0.0911
2012-05-01,0.6702,-0.23390000000000002,0.1028
2012-05-02,0.675,-0.23520000000000002,0.09720000000000001
2012-05-03,0.6789000000000001,-0.23440000000000003,0.0912
2012-05-04,0.6834,-0.22870000000000001,0.0869
2012-05-05,0.6862,-0.2247,0.0829
2012-05-06,0.6889000000000001,-0.21380000000000002,0.0824
2012-05-07,0.6924,-0.2087,0.076
2012-05-08,0.6940000000000001,-0.1951,0.0742
2012-05-09,0.6978000000000001,-0.1978,0.059800000000000006
2012-05-10,0.7014,-0.19340000000000002,0.0509
2012-05-11,0.7014,-0.1865,0.0459
2012-05-12,0.6996,-0.19210000000000002,0.0367
2012-05-13,0.7017,-0.1816,0.0244
2012-05-14,0.7003,-0.1708,0.032600000000000004
2012-05-15,0.7011000000000001,-0.163,0.0344
2012-05-16,0.7011000000000001,-0.1713,0.024900000000000002
2012-05-17,0.7032,-0.16790000000000002,0.0131
2012-05-18,0.7034,-0.1766,0.0145
2012-05-19,0.7033,-0.159,0.0315
2012-05-20,0.7045,-0.1652,0.018500000000000003
2012-05-21,0.7029000000000001,-0.1635,0.0344
2012-05-22,0.7047,-0.1713,0.027
2012-05-23,0.7044,-0.1734,0.024
2012-05-24,0.7036,-0.1894,0.0373
2012-05-25,0.7039000000000001,-0.2026,0.0471
2012-05-26,0.7050000000000001,-0.22710000000000002,0.0528
2012-05-27,0.7026,-0.2417,0.0666
2012-05-28,0.7022,-0.25780000000000003,0.0811
2012-05-29,0.7008,-0.2766,0.0926
2012-05-30,0.7011000000000001,-0.3014,0.1096
2012-05-31,0.7003,-0.321,0.1306
2012-06-01,0.7034,-0.32330000000000003,0.1399
2012-06-02,0.7058,-0.3417,0.1482
2012-06-03,0.7088,-0.35550000000000004,0.15230000000000002
2012-06-04,0.7128,-0.3593,0.15480000000000002
2012-06-05,0.7154,-0.36100000000000004,0.1633
2012-06-06,0.7200000000000001,-0.3629,0.1577
2012-06-07,0.7226,-0.38180000000000003,0.16
2012-06-08,0.7259,-0.3871,0.1403
2012-06-09,0.728,-0.3845,0.1307
2012-06-10,0.7304,-0.38770000000000004,0.112
2012-06-11,0.7341000000000001,-0.3791,0.10110000000000001
2012-06-12,0.734,-0.36660000000000004,0.0741
2012-06-13,0.7331000000000001,-0.373,0.055400000000000005
2012-06-14,0.7351000000000001,-0.3637,-0.0005
2012-06-15,0.7336,-0.3514,-0.0335
2012-06-16,0.7309,-0.34240000000000004,-0.058600000000000006
2012-06-17,0.7272000000000001,-0.3322,-0.0828
2012-06-18,0.7227,-0.3295,-0.09860000000000001
2012-06-19,0.7167,-0.32,-0.11330000000000001
2012-06-20,0.7109000000000001,-0.3245,-0.1199
2012-06-21,0.7024,-0.31520000000000004,-0.13490000000000002
2012-06-22,0.6943,-0.29910000000000003,-0.14600000000000002
2012-06-23,0.6880000000000001,-0.2821,-0.1567
2012-06-24,0.6793,-0.25670000000000004,-0.15430000000000002
2012-06-25,0.6721,-0.2394,-0.14450000000000002
2012-06-26,0.6647000000000001,-0.2137,-0.1428
2012-06-27,0.6581,-0.19770000000000001,-0.1371
2012-06-28,0.6523,-0.18510000000000001,-0.1126
2012-06-29,0.6469,-0.1681,-0.10360000000000001
2012-06-30,0.643,-0.1491,-0.0775
2012-07-01,0.6416000000000001,-0.1447,-0.0684
2012-07-02,0.6397,-0.134,-0.0582
2012-07-03,0.6379,-0.1221,-0.0375
2012-07-04,0.6379,-0.1039,-0.0302
2012-07-05,0.637,-0.0941,-0.0229
2012-07-06,0.6375000000000001,-0.08370000000000001,-0.012400000000000001
2012-07-07,0.6377,-0.056600000000000004,0.0134
2012-07-08,0.6393,-0.053000000000000005,0.0167
2012-07-09,0.6407,-0.0381,0.015700000000000002
2012-07-10,0.6404000000000001,-0.0471,0.021500000000000002
2012-07-11,0.6424000000000001,-0.040400000000000005,0.0222
2012-07-12,0.6416000000000001,-0.026600000000000002,0.0123
2012-07-13,0.6392,-0.021500000000000002,0.0412
2012-07-14,0.6416000000000001,-0.0284,0.019100000000000002
2012-07-15,0.6402,-0.0184,0.0395
2012-07-16,0.6393,-0.0222,0.0468
2012-07-17,0.6394000000000001,-0.015300000000000001,0.057100000000000005
2012-07-18,0.6398,-0.0078000000000000005,0.0771
2012-07-19,0.6418,0.0125,0.0809
2012-07-20,0.6417,0.0238,0.0823
2012-07-21,0.6429,0.0434,0.06760000000000001
2012-07-22,0.6419,0.0551,0.0795
2012-07-23,0.6444000000000001,0.0723,0.0781
2012-07-24,0.6457,0.0898,0.07730000000000001
2012-07-25,0.6475000000000001,0.09330000000000001,0.0721
2012-07-26,0.6477,0.11080000000000001,0.0684
2012-07-27,0.648,0.13970000000000002,0.053000000000000005
2012-07-28,0.6503,0.1468,0.0407
2012-07-29,0.6494,0.1661,0.028800000000000003
2012-07-30,0.6486000000000001,0.1782,0.005200000000000001
2012-07-31,0.6459,0.1835,-0.0007
2012-08-01,0.6434000000000001,0.19840000000000002,0.012400000000000001
2012-08-02,0.6446000000000001,0.202,0.023100000000000002
2012-08-03,0.6459,0.1995,0.0228
2012-08-04,0.6447,0.2031,0.0534
2012-08-05,0.6456000000000001,0.1892,0.0654
2012-08-06,0.6467,0.19140000000000001,0.08320000000000001
2012-08-07,0.6426000000000001,0.2126,0.10500000000000001
2012-08-08,0.6431,0.2096,0.1245
2012-08-09,0.6473,0.2101,0.1291
2012-08-10,0.6514,0.2268,0.14350000000000002
