"Date","Height","series_id","gap","gap_center"
"2017-02-15 16:00:00",6601,"traffic_volume",6601,69650.5256258224
"2017-02-15 17:00:00",6093,"traffic_volume",6093,69695.393222547
"2017-02-15 18:00:00",4844,"traffic_volume",4844,69740.0038806401
"2017-02-15 19:00:00",3502,"traffic_volume",3502,69784.3570252306
"2017-02-15 20:00:00",2844,"traffic_volume",2844,69828.4520814475
"2017-02-15 21:00:00",2727,"traffic_volume",2727,69872.2884744198
"2017-02-15 22:00:00",1722,"traffic_volume",1722,69915.8656292763
"2017-02-15 23:00:00",1050,"traffic_volume",1050,69959.1829711461
"2017-02-16 00:00:00",711,"traffic_volume",711,70002.2399251582
"2017-02-16 01:00:00",504,"traffic_volume",504,70045.0359164414
"2017-02-16 02:00:00",418,"traffic_volume",418,70087.5703701248
"2017-02-16 03:00:00",468,"traffic_volume",468,70129.8427113374
"2017-02-16 04:00:00",933,"traffic_volume",933,70171.852365208
"2017-02-16 05:00:00",2755,"traffic_volume",2755,70213.5987568657
"2017-02-16 06:00:00",5721,"traffic_volume",5721,70255.0813114393
"2017-02-16 07:00:00",6888,"traffic_volume",6888,70296.299454058
"2017-02-16 08:00:00",6137,"traffic_volume",6137,70337.2526098506
"2017-02-16 09:00:00",5040,"traffic_volume",5040,70377.9402039461
"2017-02-16 10:00:00",4510,"traffic_volume",4510,70418.3616614734
"2017-02-16 11:00:00",4739,"traffic_volume",4739,70458.5164075615
"2017-02-16 12:00:00",4864,"traffic_volume",4864,70498.4038673394
"2017-02-16 13:00:00",5039,"traffic_volume",5039,70538.0234659361
"2017-02-16 14:00:00",5365,"traffic_volume",5365,70577.3746284805
"2017-02-16 15:00:00",5681,"traffic_volume",5681,70616.4567801016
"2017-02-16 16:00:00",6564,"traffic_volume",6564,70655.2693459283
"2017-02-16 17:00:00",6273,"traffic_volume",6273,70693.8117510895
"2017-02-16 18:00:00",4663,"traffic_volume",4663,70732.0834207144
"2017-02-16 19:00:00",3399,"traffic_volume",3399,70770.0837799317
"2017-02-16 20:00:00",2934,"traffic_volume",2934,70807.8122538706
"2017-02-16 21:00:00",3283,"traffic_volume",3283,70845.2682676598
"2017-02-16 22:00:00",3751,"traffic_volume",3751,70882.4512464285
"2017-02-16 23:00:00",1319,"traffic_volume",1319,70919.3606153056
"2017-02-17 00:00:00",692,"traffic_volume",692,70955.99579942
"2017-02-17 01:00:00",402,"traffic_volume",402,70992.3562239006
"2017-02-17 02:00:00",325,"traffic_volume",325,71028.4413138766
"2017-02-17 03:00:00",349,"traffic_volume",349,71064.2504944767
"2017-02-17 04:00:00",828,"traffic_volume",828,71099.78319083
"2017-02-17 05:00:00",2577,"traffic_volume",2577,71135.0388280655
"2017-02-17 06:00:00",5465,"traffic_volume",5465,71170.0168313121
"2017-02-17 07:00:00",6370,"traffic_volume",6370,71204.7166256987
"2017-02-17 08:00:00",5960,"traffic_volume",5960,71239.1376363544
"2017-02-17 09:00:00",5207,"traffic_volume",5207,71273.279288408
"2017-02-17 10:00:00",4841,"traffic_volume",4841,71307.1410069887
"2017-02-17 11:00:00",5259,"traffic_volume",5259,71340.7222172252
"2017-02-17 12:00:00",5385,"traffic_volume",5385,71374.0223442466
"2017-02-17 13:00:00",5351,"traffic_volume",5351,71407.0408131819
"2017-02-17 14:00:00",5474,"traffic_volume",5474,71439.7770491599
"2017-02-17 15:00:00",5955,"traffic_volume",5955,71472.2304773097
"2017-02-17 16:00:00",6571,"traffic_volume",6571,71504.4005227602
"2017-02-17 17:00:00",5633,"traffic_volume",5633,71536.2866106405
"2017-02-17 18:00:00",5000,"traffic_volume",5000,71567.8881660794
"2017-02-17 19:00:00",3915,"traffic_volume",3915,71599.2046142059
"2017-02-17 20:00:00",3199,"traffic_volume",3199,71630.235380149
"2017-02-17 21:00:00",3124,"traffic_volume",3124,71660.9798890376
"2017-02-17 22:00:00",2576,"traffic_volume",2576,71691.4375660007
"2017-02-17 23:00:00",1813,"traffic_volume",1813,71721.6078361673
"2017-02-18 00:00:00",1230,"traffic_volume",1230,71751.4901246663
"2017-02-18 01:00:00",749,"traffic_volume",749,71781.0838566266
"2017-02-18 02:00:00",610,"traffic_volume",610,71810.3884571774
"2017-02-18 03:00:00",369,"traffic_volume",369,71839.4033514474
"2017-02-18 04:00:00",380,"traffic_volume",380,71868.1279645658
"2017-02-18 05:00:00",608,"traffic_volume",608,71896.5617216614
"2017-02-18 06:00:00",1179,"traffic_volume",1179,71924.7040478631
"2017-02-18 07:00:00",1952,"traffic_volume",1952,71952.5543683001
"2017-02-18 08:00:00",3050,"traffic_volume",3050,71980.1121081011
"2017-02-18 09:00:00",3754,"traffic_volume",3754,72007.3766923952
"2017-02-18 10:00:00",4329,"traffic_volume",4329,72034.3475463114
"2017-02-18 11:00:00",4663,"traffic_volume",4663,72061.0240949787
"2017-02-18 12:00:00",5114,"traffic_volume",5114,72087.4057635258
"2017-02-18 13:00:00",5114,"traffic_volume",5114,72113.491977082
"2017-02-18 14:00:00",5255,"traffic_volume",5255,72139.282160776
"2017-02-18 15:00:00",4719,"traffic_volume",4719,72164.7757397368
"2017-02-18 16:00:00",4912,"traffic_volume",4912,72189.9721390935
"2017-02-18 17:00:00",4871,"traffic_volume",4871,72214.870783975
"2017-02-18 18:00:00",4525,"traffic_volume",4525,72239.4710995102
"2017-02-18 19:00:00",3742,"traffic_volume",3742,72263.7725108282
"2017-02-18 20:00:00",2887,"traffic_volume",2887,72287.7744430578
"2017-02-18 21:00:00",3219,"traffic_volume",3219,72311.4763213281
"2017-02-18 22:00:00",4272,"traffic_volume",4272,72334.8775707679
"2017-02-18 23:00:00",2177,"traffic_volume",2177,72357.9776165063
"2017-02-19 00:00:00",1587,"traffic_volume",1587,72380.7758836722
"2017-02-19 01:00:00",952,"traffic_volume",952,72403.2717973946
"2017-02-19 02:00:00",814,"traffic_volume",814,72425.4647828025
"2017-02-19 03:00:00",453,"traffic_volume",453,72447.3542650248
"2017-02-19 04:00:00",402,"traffic_volume",402,72468.9396691904
"2017-02-19 05:00:00",566,"traffic_volume",566,72490.2204204284
"2017-02-19 06:00:00",983,"traffic_volume",983,72511.1959438676
"2017-02-19 07:00:00",1293,"traffic_volume",1293,72531.8656646372
"2017-02-19 08:00:00",2001,"traffic_volume",2001,72552.2290078659
"2017-02-19 09:00:00",2925,"traffic_volume",2925,72572.2853986828
"2017-02-19 10:00:00",3722,"traffic_volume",3722,72592.0342622169
"2017-02-19 11:00:00",4179,"traffic_volume",4179,72611.475023597
"2017-02-19 12:00:00",4608,"traffic_volume",4608,72630.6071079523
"2017-02-19 13:00:00",4821,"traffic_volume",4821,72649.4299404116
"2017-02-19 14:00:00",4813,"traffic_volume",4813,72667.9429461038
"2017-02-19 15:00:00",4808,"traffic_volume",4808,72686.1455501581
"2017-02-19 16:00:00",5012,"traffic_volume",5012,72704.0371777032
"2017-02-19 17:00:00",4566,"traffic_volume",4566,72721.6172538683
"2017-02-19 18:00:00",3843,"traffic_volume",3843,72738.8852037821
"2017-02-19 19:00:00",3109,"traffic_volume",3109,72755.8404525738
"2017-02-19 20:00:00",2516,"traffic_volume",2516,72772.4824253722
"2017-02-19 21:00:00",2263,"traffic_volume",2263,72788.8105473064
"2017-02-19 22:00:00",1580,"traffic_volume",1580,72804.8242435052
"2017-02-19 23:00:00",1030,"traffic_volume",1030,72820.5229390977
"2017-02-20 00:00:00",629,"traffic_volume",629,72835.9060592129
"2017-02-20 01:00:00",377,"traffic_volume",377,72850.9730289796
"2017-02-20 02:00:00",298,"traffic_volume",298,72865.7232735268
"2017-02-20 03:00:00",303,"traffic_volume",303,72880.1562179836
"2017-02-20 04:00:00",737,"traffic_volume",737,72894.2712874788
"2017-02-20 05:00:00",2395,"traffic_volume",2395,72908.0679071415
"2017-02-20 06:00:00",4705,"traffic_volume",4705,72921.5455021005
"2017-02-20 07:00:00",4948,"traffic_volume",4948,72934.7034974849
"2017-02-20 08:00:00",4929,"traffic_volume",4929,72947.5413184236
"2017-02-20 09:00:00",4356,"traffic_volume",4356,72960.0583900456
"2017-02-20 10:00:00",4016,"traffic_volume",4016,72972.2541374798
"2017-02-20 11:00:00",4365,"traffic_volume",4365,72984.1279858552
"2017-02-20 12:00:00",4313,"traffic_volume",4313,72995.6793603009
"2017-02-20 13:00:00",4294,"traffic_volume",4294,73006.9076859456
"2017-02-20 14:00:00",4411,"traffic_volume",4411,73017.8123879184
"2017-02-20 15:00:00",4567,"traffic_volume",4567,73028.3928913483
"2017-02-20 16:00:00",5107,"traffic_volume",5107,73038.6486213642
"2017-02-20 17:00:00",4930,"traffic_volume",4930,73048.579003095
"2017-02-20 18:00:00",3779,"traffic_volume",3779,73058.1834616698
"2017-02-20 19:00:00",2804,"traffic_volume",2804,73067.4614222175
"2017-02-20 20:00:00",2367,"traffic_volume",2367,73076.4123098671
"2017-02-20 21:00:00",2245,"traffic_volume",2245,73085.0355497475
"2017-02-20 22:00:00",2474,"traffic_volume",2474,73093.3305669877
"2017-02-20 23:00:00",1133,"traffic_volume",1133,73101.2967867166
"2017-02-21 00:00:00",619,"traffic_volume",619,73108.9336340632
"2017-02-21 01:00:00",372,"traffic_volume",372,73116.2405341565
"2017-02-21 02:00:00",358,"traffic_volume",358,73123.2169121255
"2017-02-21 03:00:00",1057.14285714286,"traffic_volume",1057.14285714286,73129.8621930991
"2017-02-21 04:00:00",1756.28571428571,"traffic_volume",1756.28571428571,73136.1758022062
"2017-02-21 05:00:00",2455.42857142857,"traffic_volume",2455.42857142857,73142.1571645759
"2017-02-21 06:00:00",3154.57142857143,"traffic_volume",3154.57142857143,73147.805705337
"2017-02-21 07:00:00",3853.71428571428,"traffic_volume",3853.71428571428,73153.1208496186
"2017-02-21 08:00:00",4552.85714285714,"traffic_volume",4552.85714285714,73158.1020225496
"2017-02-21 09:00:00",5252,"traffic_volume",5252,73162.748649259
"2017-02-21 10:00:00",3830,"traffic_volume",3830,73167.0601548757
"2017-02-21 11:00:00",4621,"traffic_volume",4621,73171.0359645287
"2017-02-21 12:00:00",4938,"traffic_volume",4938,73174.6755033469
"2017-02-21 13:00:00",4694,"traffic_volume",4694,73177.9781964594
"2017-02-21 14:00:00",5186,"traffic_volume",5186,73180.9434689951
"2017-02-21 15:00:00",5729,"traffic_volume",5729,73183.5707460829
"2017-02-21 16:00:00",6960,"traffic_volume",6960,73185.8594528518
"2017-02-21 17:00:00",6301,"traffic_volume",6301,73187.8090144309
"2017-02-21 18:00:00",4569,"traffic_volume",4569,73189.4188559489
"2017-02-21 19:00:00",3310,"traffic_volume",3310,73190.6884025349
"2017-02-21 20:00:00",2828,"traffic_volume",2828,73191.6170793179
"2017-02-21 21:00:00",3436,"traffic_volume",3436,73192.2043114268
"2017-02-21 22:00:00",3237,"traffic_volume",3237,73192.4495239906
"2017-02-21 23:00:00",1169,"traffic_volume",1169,73192.3521421383
"2017-02-22 00:00:00",625,"traffic_volume",625,73191.9115909987
"2017-02-22 01:00:00",379,"traffic_volume",379,73191.1272957009
"2017-02-22 02:00:00",313,"traffic_volume",313,73189.9986813739
"2017-02-22 03:00:00",372,"traffic_volume",372,73188.5251731466
"2017-02-22 04:00:00",869,"traffic_volume",869,73186.7061961479
"2017-02-22 05:00:00",2622,"traffic_volume",2622,73184.5411755069
"2017-02-22 06:00:00",5423,"traffic_volume",5423,73182.0295363524
"2017-02-22 07:00:00",6094,"traffic_volume",6094,73179.1707038135
"2017-02-22 08:00:00",5732,"traffic_volume",5732,73175.9641030191
"2017-02-22 09:00:00",4933,"traffic_volume",4933,73172.4091590981
"2017-02-22 10:00:00",4215,"traffic_volume",4215,73168.5052971796
"2017-02-22 11:00:00",4584,"traffic_volume",4584,73164.2519423925
"2017-02-22 12:00:00",4808,"traffic_volume",4808,73159.6485198657
"2017-02-22 13:00:00",4779,"traffic_volume",4779,73154.6944547282
"2017-02-22 14:00:00",5052,"traffic_volume",5052,73149.3891721091
"2017-02-22 15:00:00",5492,"traffic_volume",5492,73143.7320971371
"2017-02-22 16:00:00",6359,"traffic_volume",6359,73137.7226549414
"2017-02-22 17:00:00",5839,"traffic_volume",5839,73131.3602706509
"2017-02-22 18:00:00",4524,"traffic_volume",4524,73124.6443693945
"2017-02-22 19:00:00",3289,"traffic_volume",3289,73117.5743763011
"2017-02-22 20:00:00",2826,"traffic_volume",2826,73110.1497164998
"2017-02-22 21:00:00",2836,"traffic_volume",2836,73102.3698151196
"2017-02-22 22:00:00",2517,"traffic_volume",2517,73094.2340972893
"2017-02-22 23:00:00",1276,"traffic_volume",1276,73085.7419881379
"2017-02-23 00:00:00",555,"traffic_volume",555,73076.8929127945
"2017-02-23 01:00:00",428,"traffic_volume",428,73067.686296388
"2017-02-23 02:00:00",304,"traffic_volume",304,73058.1215640473
"2017-02-23 03:00:00",465,"traffic_volume",465,73048.1981409013
"2017-02-23 04:00:00",1008,"traffic_volume",1008,73037.9154520791
"2017-02-23 05:00:00",2809,"traffic_volume",2809,73027.2729227097
"2017-02-23 06:00:00",6054,"traffic_volume",6054,73016.2699779219
"2017-02-23 07:00:00",7027,"traffic_volume",7027,73004.9060428448
"2017-02-23 08:00:00",6383,"traffic_volume",6383,72993.1805426072
"2017-02-23 09:00:00",5403,"traffic_volume",5403,72981.0929023382
"2017-02-23 10:00:00",4885,"traffic_volume",4885,72968.6425471667
"2017-02-23 11:00:00",4988,"traffic_volume",4988,72955.8289022217
"2017-02-23 12:00:00",5232,"traffic_volume",5232,72942.6513926322
"2017-02-23 13:00:00",5303,"traffic_volume",5303,72929.1094435271
"2017-02-23 14:00:00",5500,"traffic_volume",5500,72915.2024800354
"2017-02-23 15:00:00",6165,"traffic_volume",6165,72900.9299272859
"2017-02-23 16:00:00",7154,"traffic_volume",7154,72886.2912104079
"2017-02-23 17:00:00",6257,"traffic_volume",6257,72871.28575453
"2017-02-23 18:00:00",4860,"traffic_volume",4860,72855.9129847814
"2017-02-23 19:00:00",3594,"traffic_volume",3594,72840.172326291
"2017-02-23 20:00:00",3210,"traffic_volume",3210,72824.0632041877
"2017-02-23 21:00:00",2716,"traffic_volume",2716,72807.5850436006
"2017-02-23 22:00:00",1956,"traffic_volume",1956,72790.7372696585
"2017-02-23 23:00:00",1135,"traffic_volume",1135,72773.5193074905
"2017-02-24 00:00:00",696,"traffic_volume",696,72755.9305822255
"2017-02-24 01:00:00",338,"traffic_volume",338,72737.9705189924
"2017-02-24 02:00:00",293,"traffic_volume",293,72719.6385429203
"2017-02-24 03:00:00",334,"traffic_volume",334,72700.934079138
"2017-02-24 04:00:00",792,"traffic_volume",792,72681.8565527746
"2017-02-24 05:00:00",2391,"traffic_volume",2391,72662.405388959
"2017-02-24 06:00:00",4933,"traffic_volume",4933,72642.5800128202
"2017-02-24 07:00:00",5678,"traffic_volume",5678,72622.3798494871
"2017-02-24 08:00:00",5201,"traffic_volume",5201,72601.8043240887
"2017-02-24 09:00:00",4722,"traffic_volume",4722,72580.852861754
"2017-02-24 10:00:00",4130,"traffic_volume",4130,72559.5248876118
"2017-02-24 11:00:00",4363,"traffic_volume",4363,72537.8198267913
"2017-02-24 12:00:00",4747,"traffic_volume",4747,72515.7371044213
"2017-02-24 13:00:00",4825,"traffic_volume",4825,72493.2761456308
"2017-02-24 14:00:00",5111,"traffic_volume",5111,72470.4363755488
"2017-02-24 15:00:00",5505,"traffic_volume",5505,72447.2172193043
"2017-02-24 16:00:00",6215,"traffic_volume",6215,72423.6181020261
"2017-02-24 17:00:00",5868,"traffic_volume",5868,72399.6384488433
"2017-02-24 18:00:00",4886,"traffic_volume",4886,72375.2776848848
"2017-02-24 19:00:00",3447,"traffic_volume",3447,72350.5352352796
"2017-02-24 20:00:00",2900,"traffic_volume",2900,72325.4105251566
"2017-02-24 21:00:00",2949,"traffic_volume",2949,72299.9029796449
"2017-02-24 22:00:00",2402,"traffic_volume",2402,72274.0120238732
"2017-02-24 23:00:00",1665,"traffic_volume",1665,72247.7370829708
"2017-02-25 00:00:00",1087,"traffic_volume",1087,72221.0775820665
"2017-02-25 01:00:00",655,"traffic_volume",655,72194.0329462892
"2017-02-25 02:00:00",609,"traffic_volume",609,72166.6026007679
"2017-02-25 03:00:00",396,"traffic_volume",396,72138.7859706316
"2017-02-25 04:00:00",643,"traffic_volume",643,72110.5824810093
"2017-02-25 05:00:00",1036,"traffic_volume",1036,72081.9915570299
"2017-02-25 06:00:00",1449,"traffic_volume",1449,72053.0126238223
"2017-02-25 07:00:00",2060,"traffic_volume",2060,72023.6451065156
"2017-02-25 08:00:00",2985,"traffic_volume",2985,71993.8884302386
"2017-02-25 09:00:00",3861,"traffic_volume",3861,71963.7420201204
"2017-02-25 10:00:00",4256,"traffic_volume",4256,71933.20530129
"2017-02-25 11:00:00",4784,"traffic_volume",4784,71902.2776988762
"2017-02-25 12:00:00",5280,"traffic_volume",5280,71870.9586380081
"2017-02-25 13:00:00",5213,"traffic_volume",5213,71839.2475438146
"2017-02-25 14:00:00",4905,"traffic_volume",4905,71807.1438414246
"2017-02-25 15:00:00",4804,"traffic_volume",4804,71774.6469559672
"2017-02-25 16:00:00",4771,"traffic_volume",4771,71741.7563125713
"2017-02-25 17:00:00",4655,"traffic_volume",4655,71708.4713363658
"2017-02-25 18:00:00",4636,"traffic_volume",4636,71674.7914524798
"2017-02-25 19:00:00",3450,"traffic_volume",3450,71640.7160860421
"2017-02-25 20:00:00",2906,"traffic_volume",2906,71606.2446621817
"2017-02-25 21:00:00",3234,"traffic_volume",3234,71571.3766060277
"2017-02-25 22:00:00",2596,"traffic_volume",2596,71536.111342709
"2017-02-25 23:00:00",1943,"traffic_volume",1943,71500.4482973544
"2017-02-26 00:00:00",1298,"traffic_volume",1298,71464.3868950931
"2017-02-26 01:00:00",805,"traffic_volume",805,71427.9265610539
"2017-02-26 02:00:00",602,"traffic_volume",602,71391.0667203658
"2017-02-26 03:00:00",396,"traffic_volume",396,71353.8067981578
"2017-02-26 04:00:00",643,"traffic_volume",643,71316.1462195588
"2017-02-26 05:00:00",955,"traffic_volume",955,71278.0844096979
"2017-02-26 06:00:00",1302,"traffic_volume",1302,71239.6207937039
"2017-02-26 07:00:00",1815,"traffic_volume",1815,71200.7547967058
"2017-02-26 08:00:00",2591,"traffic_volume",2591,71161.4858438326
"2017-02-26 09:00:00",3327,"traffic_volume",3327,71121.8133602133
"2017-02-26 10:00:00",3659,"traffic_volume",3659,71081.7367709768
"2017-02-26 11:00:00",4149,"traffic_volume",4149,71041.2555012521
"2017-02-26 12:00:00",4475,"traffic_volume",4475,71000.3689761681
"2017-02-26 13:00:00",4676,"traffic_volume",4676,70959.0766208538
"2017-02-26 14:00:00",4527,"traffic_volume",4527,70917.3778604382
"2017-02-26 15:00:00",4266,"traffic_volume",4266,70875.2721200502
"2017-02-26 16:00:00",4329,"traffic_volume",4329,70832.7588248188
"2017-02-26 17:00:00",4095,"traffic_volume",4095,70789.837399873
"2017-02-26 18:00:00",3679,"traffic_volume",3679,70746.5072703417
"2017-02-26 19:00:00",2951,"traffic_volume",2951,70702.7678613538
"2017-02-26 20:00:00",2447,"traffic_volume",2447,70658.6185980383
"2017-02-26 21:00:00",2028,"traffic_volume",2028,70614.0589055243
"2017-02-26 22:00:00",1464,"traffic_volume",1464,70569.0882089407
"2017-02-26 23:00:00",1054,"traffic_volume",1054,70523.7059334163
"2017-02-27 00:00:00",576,"traffic_volume",576,70477.9115040803
"2017-02-27 01:00:00",338,"traffic_volume",338,70431.7043460615
"2017-02-27 02:00:00",264,"traffic_volume",264,70385.0838844889
"2017-02-27 03:00:00",307,"traffic_volume",307,70338.0495444915
"2017-02-27 04:00:00",848,"traffic_volume",848,70290.6007511982
"2017-02-27 05:00:00",2699,"traffic_volume",2699,70242.7369297381
"2017-02-27 06:00:00",5773,"traffic_volume",5773,70194.45750524
"2017-02-27 07:00:00",6724,"traffic_volume",6724,70145.7619028328
"2017-02-27 08:00:00",6085,"traffic_volume",6085,70096.6495476457
"2017-02-27 09:00:00",5034,"traffic_volume",5034,70047.1198648076
"2017-02-27 10:00:00",4397,"traffic_volume",4397,69997.1722794473
"2017-02-27 11:00:00",4340,"traffic_volume",4340,69946.8062166939
"2017-02-27 12:00:00",4802,"traffic_volume",4802,69896.0211016765
"2017-02-27 13:00:00",4670,"traffic_volume",4670,69844.8163595237
"2017-02-27 14:00:00",5178,"traffic_volume",5178,69793.1914153647
"2017-02-27 15:00:00",5681,"traffic_volume",5681,69741.1456943285
"2017-02-27 16:00:00",6516,"traffic_volume",6516,69688.6786215439
"2017-02-27 17:00:00",6028,"traffic_volume",6028,69635.7896221399
"2017-02-27 18:00:00",4580,"traffic_volume",4580,69582.4781212456
"2017-02-27 19:00:00",3219,"traffic_volume",3219,69528.7435439898
"2017-02-27 20:00:00",2647,"traffic_volume",2647,69474.5853155016
"2017-02-27 21:00:00",2473,"traffic_volume",2473,69420.0028609099
"2017-02-27 22:00:00",3711,"traffic_volume",3711,69364.9956053436
"2017-02-27 23:00:00",1173,"traffic_volume",1173,69309.5629739317
"2017-02-28 00:00:00",601,"traffic_volume",601,69253.7043918033
"2017-02-28 01:00:00",362,"traffic_volume",362,69197.4192840871
"2017-02-28 02:00:00",302,"traffic_volume",302,69140.7070759123
"2017-02-28 03:00:00",335,"traffic_volume",335,69083.5671924078
"2017-02-28 04:00:00",864,"traffic_volume",864,69025.9990587025
"2017-02-28 05:00:00",2740,"traffic_volume",2740,68968.0020999254
"2017-02-28 06:00:00",5768,"traffic_volume",5768,68909.5757412053
"2017-02-28 07:00:00",6109,"traffic_volume",6109,68850.7194076715
"2017-02-28 08:00:00",6301,"traffic_volume",6301,68791.4325244528
"2017-02-28 09:00:00",5255,"traffic_volume",5255,68731.7145166781
"2017-02-28 10:00:00",4532,"traffic_volume",4532,68671.5648094764
"2017-02-28 11:00:00",4798,"traffic_volume",4798,68610.9828279766
"2017-02-28 12:00:00",5029,"traffic_volume",5029,68549.9679973078
"2017-02-28 13:00:00",4957,"traffic_volume",4957,68488.5197425989
"2017-02-28 14:00:00",5442,"traffic_volume",5442,68426.6374889789
"2017-02-28 15:00:00",5912,"traffic_volume",5912,68364.3206615766
"2017-02-28 16:00:00",6949,"traffic_volume",6949,68301.5686855211
"2017-02-28 17:00:00",6365,"traffic_volume",6365,68238.3809859414
"2017-02-28 18:00:00",4867,"traffic_volume",4867,68174.7569879665
"2017-02-28 19:00:00",3311,"traffic_volume",3311,68110.696116725
"2017-02-28 20:00:00",2971,"traffic_volume",2971,68046.1977973464
"2017-02-28 21:00:00",2890,"traffic_volume",2890,67981.2614549592
"2017-02-28 22:00:00",2648,"traffic_volume",2648,67915.8865146926
"2017-02-28 23:00:00",1141,"traffic_volume",1141,67850.0724016756
"2017-03-01 00:00:00",619,"traffic_volume",619,67783.8185410369
"2017-03-01 01:00:00",395,"traffic_volume",395,67717.1243579058
"2017-03-01 02:00:00",357,"traffic_volume",357,67649.9892774111
"2017-03-01 03:00:00",375,"traffic_volume",375,67582.4127246817
"2017-03-01 04:00:00",896,"traffic_volume",896,67514.3941248466
"2017-03-01 05:00:00",2278,"traffic_volume",2278,67445.9329030349
"2017-03-01 06:00:00",3771,"traffic_volume",3771,67377.0284843753
"2017-03-01 07:00:00",3683,"traffic_volume",3683,67307.6802939971
"2017-03-01 08:00:00",3997,"traffic_volume",3997,67237.8877570289
"2017-03-01 09:00:00",5810,"traffic_volume",5810,67167.6502985999
"2017-03-01 10:00:00",4513,"traffic_volume",4513,67096.9673438391
"2017-03-01 11:00:00",4537,"traffic_volume",4537,67025.8383178752
"2017-03-01 12:00:00",4816,"traffic_volume",4816,66954.2626458374
"2017-03-01 13:00:00",4805,"traffic_volume",4805,66882.2397528546
"2017-03-01 14:00:00",5379,"traffic_volume",5379,66809.7690640558
"2017-03-01 15:00:00",5712,"traffic_volume",5712,66736.8500045699
"2017-03-01 16:00:00",6948,"traffic_volume",6948,66663.4819995257
"2017-03-01 17:00:00",6466,"traffic_volume",6466,66589.6644740526
"2017-03-01 18:00:00",4755,"traffic_volume",4755,66515.3968532792
"2017-03-01 19:00:00",3200,"traffic_volume",3200,66440.6785623346
"2017-03-01 20:00:00",2927,"traffic_volume",2927,66365.5090263477
"2017-03-01 21:00:00",2439,"traffic_volume",2439,66289.8876704475
"2017-03-01 22:00:00",1720,"traffic_volume",1720,66213.8139197629
"2017-03-01 23:00:00",1084,"traffic_volume",1084,66137.2871994229
"2017-03-02 00:00:00",565,"traffic_volume",565,66060.3069345565
"2017-03-02 01:00:00",359,"traffic_volume",359,65982.8725502926
"2017-03-02 02:00:00",258,"traffic_volume",258,65904.9834717602
"2017-03-02 03:00:00",342,"traffic_volume",342,65826.6391240884
"2017-03-02 04:00:00",856,"traffic_volume",856,65747.8389324059
"2017-03-02 05:00:00",2751,"traffic_volume",2751,65668.5823218418
"2017-03-02 06:00:00",5939,"traffic_volume",5939,65588.868717525
"2017-03-02 07:00:00",6684,"traffic_volume",6684,65508.6975445845
"2017-03-02 08:00:00",6031,"traffic_volume",6031,65428.0682281493
"2017-03-02 09:00:00",5165,"traffic_volume",5165,65346.9801933484
"2017-03-02 10:00:00",4765,"traffic_volume",4765,65265.4328653107
"2017-03-02 11:00:00",5013,"traffic_volume",5013,65183.4256691652
"2017-03-02 12:00:00",4949,"traffic_volume",4949,65100.9580300407
"2017-03-02 13:00:00",5119,"traffic_volume",5119,65018.0293730663
"2017-03-02 14:00:00",5465,"traffic_volume",5465,64934.6391233709
"2017-03-02 15:00:00",6207,"traffic_volume",6207,64850.7867060837
"2017-03-02 16:00:00",6686,"traffic_volume",6686,64766.4715463334
"2017-03-02 17:00:00",6515,"traffic_volume",6515,64681.693069249
"2017-03-02 18:00:00",5022,"traffic_volume",5022,64596.4506999595
"2017-03-02 19:00:00",3581,"traffic_volume",3581,64510.743863594
"2017-03-02 20:00:00",2973,"traffic_volume",2973,64424.5719852811
"2017-03-02 21:00:00",3225,"traffic_volume",3225,64337.9344901501
"2017-03-02 22:00:00",1866,"traffic_volume",1866,64250.8308033297
"2017-03-02 23:00:00",1305,"traffic_volume",1305,64163.2603499491
"2017-03-03 00:00:00",722,"traffic_volume",722,64075.2225551373
"2017-03-03 01:00:00",406,"traffic_volume",406,63986.716844023
"2017-03-03 02:00:00",310,"traffic_volume",310,63897.7426417353
"2017-03-03 03:00:00",373,"traffic_volume",373,63808.2993734031
"2017-03-03 04:00:00",831,"traffic_volume",831,63718.3864641555
"2017-03-03 05:00:00",2576,"traffic_volume",2576,63628.0033391213
"2017-03-03 06:00:00",5495,"traffic_volume",5495,63537.1494234296
"2017-03-03 07:00:00",6459,"traffic_volume",6459,63445.8241422094
"2017-03-03 08:00:00",5874,"traffic_volume",5874,63354.0269205893
"2017-03-03 09:00:00",5025,"traffic_volume",5025,63261.7571836988
"2017-03-03 10:00:00",4837,"traffic_volume",4837,63169.0143566665
"2017-03-03 11:00:00",5370,"traffic_volume",5370,63075.7978646214
"2017-03-03 12:00:00",5727,"traffic_volume",5727,62982.1071326926
"2017-03-03 13:00:00",5665,"traffic_volume",5665,62887.9415860089
"2017-03-03 14:00:00",5718,"traffic_volume",5718,62793.3006496993
"2017-03-03 15:00:00",5967,"traffic_volume",5967,62698.1837488929
"2017-03-03 16:00:00",6607,"traffic_volume",6607,62602.5903087186
"2017-03-03 17:00:00",6125,"traffic_volume",6125,62506.5197543052
"2017-03-03 18:00:00",5208,"traffic_volume",5208,62409.9715107818
"2017-03-03 19:00:00",3960,"traffic_volume",3960,62312.9450032774
"2017-03-03 20:00:00",3380,"traffic_volume",3380,62215.439656921
"2017-03-03 21:00:00",3107,"traffic_volume",3107,62117.4548968415
"2017-03-03 22:00:00",2448,"traffic_volume",2448,62018.9901481677
